gene	gene_name	gwas_phenotype	training_model	zscore	atl_BHpval
ENSG00000115306	SPTBN1	aparc-Desikan_lh_volume_pericalcarine	JTI_Brain_Putamen_basal_ganglia	-4.4830898602347	0.0165577769450615
ENSG00000105668	UPK1A	aparc-Desikan_lh_volume_rostralmiddlefrontal	JTI_Brain_Putamen_basal_ganglia	5.83558263256899	0.000105955330937785
ENSG00000105668	UPK1A	aparc-Desikan_lh_volume_superiorfrontal	JTI_Brain_Putamen_basal_ganglia	4.73315682594584	0.00764324902001294
ENSG00000105668	UPK1A	aparc-Desikan_rh_thickness_caudalmiddlefrontal	JTI_Brain_Putamen_basal_ganglia	4.64331778181723	0.0103464054806214
ENSG00000105668	UPK1A	aparc-Desikan_rh_thickness_entorhinal	JTI_Brain_Putamen_basal_ganglia	4.61770103284684	0.0112052144146613
ENSG00000105668	UPK1A	aparc-Desikan_rh_thickness_GlobalMeanThickness	JTI_Brain_Putamen_basal_ganglia	4.81903707125481	0.0057481719380091
ENSG00000105668	UPK1A	aparc-Desikan_rh_thickness_medialorbitofrontal	JTI_Brain_Putamen_basal_ganglia	4.76288049384305	0.00697067286070318
ENSG00000105668	UPK1A	aparc-Desikan_rh_thickness_paracentral	JTI_Brain_Putamen_basal_ganglia	4.82331798989967	0.00566312938351059
ENSG00000105668	UPK1A	aparc-Desikan_rh_thickness_parsorbitalis	JTI_Brain_Putamen_basal_ganglia	4.64422069298305	0.0103294814763257
ENSG00000105668	UPK1A	aparc-Desikan_rh_thickness_precuneus	JTI_Brain_Putamen_basal_ganglia	4.49164900147043	0.016160972850983
ENSG00000105668	UPK1A	aparc-Desikan_rh_thickness_rostralmiddlefrontal	JTI_Brain_Putamen_basal_ganglia	6.20765974999933	1.75776552395865e-05
ENSG00000105668	UPK1A	aparc-Desikan_rh_thickness_superiorfrontal	JTI_Brain_Putamen_basal_ganglia	6.30254316706084	1.06186114500304e-05
ENSG00000105668	UPK1A	aparc-Desikan_rh_thickness_superiorparietal	JTI_Brain_Putamen_basal_ganglia	4.11537885969032	0.0431739618854921
ENSG00000105668	UPK1A	aparc-Desikan_rh_volume_caudalmiddlefrontal	JTI_Brain_Putamen_basal_ganglia	4.53695693163218	0.0142319557360399
ENSG00000105668	UPK1A	aparc-Desikan_rh_volume_lateralorbitofrontal	JTI_Brain_Putamen_basal_ganglia	4.35546197994512	0.0236216162572991
ENSG00000105668	UPK1A	aparc-Desikan_rh_volume_precentral	JTI_Brain_Putamen_basal_ganglia	4.41503346078006	0.0200691753051026
ENSG00000105668	UPK1A	aparc-Desikan_rh_volume_rostralmiddlefrontal	JTI_Brain_Putamen_basal_ganglia	4.67517662467099	0.00933233037791585
ENSG00000105668	UPK1A	aparc-Desikan_rh_volume_superiorfrontal	JTI_Brain_Putamen_basal_ganglia	5.66614716927189	0.000224557503675054
ENSG00000105668	UPK1A	aparc-Desikan_rh_volume_superiorparietal	JTI_Brain_Putamen_basal_ganglia	4.18569184708607	0.0367892366738678
ENSG00000115306	SPTBN1	aparc-Desikan_lh_area_pericalcarine	JTI_Brain_Spinal_cord_cervical_c-1	-4.16441208114687	0.0386921744399432
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_frontalpole	JTI_Brain_Spinal_cord_cervical_c-1	5.85372638702392	9.86160728944373e-05
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_GlobalMeanThickness	JTI_Brain_Spinal_cord_cervical_c-1	4.37968873977661	0.022114696702991
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_lateralorbitofrontal	JTI_Brain_Spinal_cord_cervical_c-1	4.97400236129761	0.00337565927927294
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_parsopercularis	JTI_Brain_Spinal_cord_cervical_c-1	5.52249002456665	0.000414501124329837
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_precuneus	JTI_Brain_Spinal_cord_cervical_c-1	4.94914102554321	0.00365985589587301
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_rostralmiddlefrontal	JTI_Brain_Spinal_cord_cervical_c-1	5.75913238525391	0.000150645275646079
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_superiorfrontal	JTI_Brain_Spinal_cord_cervical_c-1	6.5974006652832	2.25153042809911e-06
ENSG00000115306	SPTBN1	aparc-Desikan_lh_volume_cuneus	JTI_Brain_Spinal_cord_cervical_c-1	-4.49091860843496	0.0161821006540108
ENSG00000011590	ZBTB32	aparc-Desikan_lh_volume_frontalpole	JTI_Brain_Spinal_cord_cervical_c-1	5.65194272994995	0.000239571307944211
ENSG00000115306	SPTBN1	aparc-Desikan_lh_volume_pericalcarine	JTI_Brain_Spinal_cord_cervical_c-1	-4.74180877438635	0.0074554372248803
ENSG00000011590	ZBTB32	aparc-Desikan_lh_volume_rostralmiddlefrontal	JTI_Brain_Spinal_cord_cervical_c-1	5.5467267036438	0.000375567904028361
ENSG00000011590	ZBTB32	aparc-Desikan_lh_volume_superiorfrontal	JTI_Brain_Spinal_cord_cervical_c-1	5.65055084228516	0.000240739485653773
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_caudalmiddlefrontal	JTI_Brain_Spinal_cord_cervical_c-1	5.23703479766846	0.00130334537681814
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_entorhinal	JTI_Brain_Spinal_cord_cervical_c-1	5.01638412475586	0.00292710941297422
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_frontalpole	JTI_Brain_Spinal_cord_cervical_c-1	4.46627378463745	0.0173871387006778
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_GlobalMeanThickness	JTI_Brain_Spinal_cord_cervical_c-1	5.28505277633667	0.00108916688251838
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_inferiorparietal	JTI_Brain_Spinal_cord_cervical_c-1	4.52958345413208	0.014548295882321
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_lateralorbitofrontal	JTI_Brain_Spinal_cord_cervical_c-1	4.86140441894531	0.0049593248674365
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_medialorbitofrontal	JTI_Brain_Spinal_cord_cervical_c-1	5.1023530960083	0.00215357581301543
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_paracentral	JTI_Brain_Spinal_cord_cervical_c-1	5.10728740692139	0.00212223591936773
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_parsorbitalis	JTI_Brain_Spinal_cord_cervical_c-1	4.65577888488769	0.00994142277482175
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_parstriangularis	JTI_Brain_Spinal_cord_cervical_c-1	4.25275135040283	0.0308997809207432
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_precuneus	JTI_Brain_Spinal_cord_cervical_c-1	4.82313632965088	0.0056650129402737
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_rostralmiddlefrontal	JTI_Brain_Spinal_cord_cervical_c-1	6.57689905166626	2.49947488395017e-06
ENSG00000105668	UPK1A	aparc-Desikan_rh_thickness_rostralmiddlefrontal	JTI_Brain_Spinal_cord_cervical_c-1	4.55868655804026	0.0132867860551928
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_superiorfrontal	JTI_Brain_Spinal_cord_cervical_c-1	6.88396978378296	5.11596147590909e-07
ENSG00000105668	UPK1A	aparc-Desikan_rh_thickness_superiorfrontal	JTI_Brain_Spinal_cord_cervical_c-1	4.92737317047918	0.00392488163334909
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_superiorparietal	JTI_Brain_Spinal_cord_cervical_c-1	4.36210441589355	0.0231684241372803
ENSG00000011590	ZBTB32	aparc-Desikan_rh_volume_frontalpole	JTI_Brain_Spinal_cord_cervical_c-1	4.561842918396	0.0131655302991683
ENSG00000011590	ZBTB32	aparc-Desikan_rh_volume_lateralorbitofrontal	JTI_Brain_Spinal_cord_cervical_c-1	4.1373291015625	0.0411558571250213
ENSG00000011590	ZBTB32	aparc-Desikan_rh_volume_precentral	JTI_Brain_Spinal_cord_cervical_c-1	4.22732448577881	0.0330211737672485
ENSG00000011590	ZBTB32	aparc-Desikan_rh_volume_rostralmiddlefrontal	JTI_Brain_Spinal_cord_cervical_c-1	4.81428050994873	0.00584300595585133
ENSG00000011590	ZBTB32	aparc-Desikan_rh_volume_superiorfrontal	JTI_Brain_Spinal_cord_cervical_c-1	5.62954711914062	0.000263992956505996
ENSG00000105668	UPK1A	aparc-Desikan_rh_volume_superiorfrontal	JTI_Brain_Spinal_cord_cervical_c-1	4.21889062727193	0.0337136866109953
ENSG00000105668	UPK1A	aparc-Desikan_lh_thickness_parsopercularis	JTI_Brain_Substantia_nigra	4.5988884502329	0.0117918647204992
ENSG00000105668	UPK1A	aparc-Desikan_lh_thickness_rostralmiddlefrontal	JTI_Brain_Substantia_nigra	4.89850538949677	0.0043542763080297
ENSG00000105668	UPK1A	aparc-Desikan_lh_thickness_superiorfrontal	JTI_Brain_Substantia_nigra	5.08370104060749	0.00229228122519044
ENSG00000115306	SPTBN1	aparc-Desikan_lh_volume_cuneus	JTI_Brain_Substantia_nigra	-4.2235961902696	0.0333480683080369
ENSG00000105668	UPK1A	aparc-Desikan_lh_volume_frontalpole	JTI_Brain_Substantia_nigra	4.55012362308907	0.0136349687977018
ENSG00000115306	SPTBN1	aparc-Desikan_lh_volume_pericalcarine	JTI_Brain_Substantia_nigra	-4.53232426057477	0.0144415797345636
ENSG00000105668	UPK1A	aparc-Desikan_lh_volume_rostralmiddlefrontal	JTI_Brain_Substantia_nigra	4.5515577208105	0.0135687723836392
ENSG00000105668	UPK1A	aparc-Desikan_lh_volume_superiorfrontal	JTI_Brain_Substantia_nigra	4.854569357651	0.00508433603910163
ENSG00000105668	UPK1A	aparc-Desikan_lh_volume_superiorparietal	JTI_Brain_Substantia_nigra	4.35176407626426	0.0238669574009097
ENSG00000105668	UPK1A	aparc-Desikan_rh_thickness_caudalmiddlefrontal	JTI_Brain_Substantia_nigra	4.23003222685704	0.0328143801398636
ENSG00000105668	UPK1A	aparc-Desikan_rh_thickness_rostralmiddlefrontal	JTI_Brain_Substantia_nigra	5.39490624626803	0.000700003014490725
ENSG00000105668	UPK1A	aparc-Desikan_rh_thickness_superiorfrontal	JTI_Brain_Substantia_nigra	5.86803651431838	9.17838534249771e-05
ENSG00000105668	UPK1A	aparc-Desikan_rh_volume_caudalmiddlefrontal	JTI_Brain_Substantia_nigra	4.39146423481081	0.0213935477692368
ENSG00000105668	UPK1A	aparc-Desikan_rh_volume_parsopercularis	JTI_Brain_Substantia_nigra	4.0577672756502	0.0496207725475969
ENSG00000105668	UPK1A	aparc-Desikan_rh_volume_superiorfrontal	JTI_Brain_Substantia_nigra	5.44628682788518	0.00056513179047103
ENSG00000115808	STRN	aparc-Desikan_lh_area_paracentral	JTI_Colon_Sigmoid	-4.69033522547079	0.00884626621236743
ENSG00000188130	MAPK12	aparc-Desikan_lh_area_precentral	JTI_Colon_Sigmoid	-4.2160737499418	0.0340201647505745
ENSG00000115808	STRN	aparc-Desikan_lh_area_superiorfrontal	JTI_Colon_Sigmoid	-4.44525004351868	0.0184862838174743
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_frontalpole	JTI_Colon_Sigmoid	6.02291062422101	4.53909128206781e-05
ENSG00000115808	STRN	aparc-Desikan_lh_thickness_fusiform	JTI_Colon_Sigmoid	4.61676108208957	0.0112447589536906
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_GlobalMeanThickness	JTI_Colon_Sigmoid	4.60623699951408	0.0115481277930204
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_inferiorparietal	JTI_Colon_Sigmoid	4.06797072949382	0.0484471411719372
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_lateralorbitofrontal	JTI_Colon_Sigmoid	5.26757172491247	0.0011643948031332
ENSG00000188130	MAPK12	aparc-Desikan_lh_thickness_lateralorbitofrontal	JTI_Colon_Sigmoid	4.1106413257528	0.0436378550445104
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_parsopercularis	JTI_Colon_Sigmoid	5.49572234964945	0.000456029121396338
ENSG00000188130	MAPK12	aparc-Desikan_lh_thickness_parsorbitalis	JTI_Colon_Sigmoid	4.07752426083109	0.0473653728764321
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_precuneus	JTI_Colon_Sigmoid	5.12271272334452	0.00200054313943123
ENSG00000115808	STRN	aparc-Desikan_lh_thickness_precuneus	JTI_Colon_Sigmoid	4.09927019117623	0.0448315559190913
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_rostralmiddlefrontal	JTI_Colon_Sigmoid	5.8908752379431	8.34633928059403e-05
ENSG00000115808	STRN	aparc-Desikan_lh_thickness_rostralmiddlefrontal	JTI_Colon_Sigmoid	4.58844481351701	0.0121744836449333
ENSG00000011590	ZBTB32	aparc-Desikan_lh_thickness_superiorfrontal	JTI_Colon_Sigmoid	6.80578459790177	7.63650494975399e-07
ENSG00000011590	ZBTB32	aparc-Desikan_lh_volume_frontalpole	JTI_Colon_Sigmoid	5.69446310250141	0.000199478292132356
ENSG00000203668	CHML	aparc-Desikan_lh_volume_paracentral	JTI_Colon_Sigmoid	-4.09173024370353	0.0456562304824249
ENSG00000011590	ZBTB32	aparc-Desikan_lh_volume_rostralmiddlefrontal	JTI_Colon_Sigmoid	5.58947527167203	0.000313000825321722
ENSG00000011590	ZBTB32	aparc-Desikan_lh_volume_superiorfrontal	JTI_Colon_Sigmoid	5.51799172966102	0.000421969868413673
ENSG00000188130	MAPK12	aparc-Desikan_rh_area_inferiorparietal	JTI_Colon_Sigmoid	-4.11850900028438	0.0428667124801138
ENSG00000188130	MAPK12	aparc-Desikan_rh_area_precentral	JTI_Colon_Sigmoid	-4.10750459091489	0.0439471168610527
ENSG00000115808	STRN	aparc-Desikan_rh_area_superiorfrontal	JTI_Colon_Sigmoid	-4.15277837878872	0.0397523984917304
ENSG00000188130	MAPK12	aparc-Desikan_rh_area_TotalSurface	JTI_Colon_Sigmoid	-4.30229177052137	0.0272705332003705
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_caudalmiddlefrontal	JTI_Colon_Sigmoid	5.55738333781859	0.000359487754876321
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_entorhinal	JTI_Colon_Sigmoid	4.90947961817812	0.00418684192439089
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_frontalpole	JTI_Colon_Sigmoid	4.74848055852807	0.00729450878245343
ENSG00000115808	STRN	aparc-Desikan_rh_thickness_fusiform	JTI_Colon_Sigmoid	5.0457970302849	0.00264303632694239
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_fusiform	JTI_Colon_Sigmoid	4.07275502048711	0.0478846692206498
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_GlobalMeanThickness	JTI_Colon_Sigmoid	5.52232800223326	0.000414525680052585
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_inferiorparietal	JTI_Colon_Sigmoid	4.55436930270125	0.013438641408651
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_lateralorbitofrontal	JTI_Colon_Sigmoid	5.11077169105127	0.00209251755823036
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_medialorbitofrontal	JTI_Colon_Sigmoid	5.06028979131667	0.00251122712023976
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_paracentral	JTI_Colon_Sigmoid	5.30604626460975	0.00100264219721741
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_parsorbitalis	JTI_Colon_Sigmoid	4.77701315782847	0.00664356774714384
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_parstriangularis	JTI_Colon_Sigmoid	4.18012003986895	0.0372658368941044
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_precuneus	JTI_Colon_Sigmoid	5.12924120008913	0.00195293140027039
ENSG00000115808	STRN	aparc-Desikan_rh_thickness_precuneus	JTI_Colon_Sigmoid	4.26140246587881	0.0302796801009346
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_rostralmiddlefrontal	JTI_Colon_Sigmoid	6.74578512676641	1.06624287711433e-06
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_superiorfrontal	JTI_Colon_Sigmoid	7.23371601542019	7.54834285470591e-08
ENSG00000011590	ZBTB32	aparc-Desikan_rh_thickness_superiorparietal	JTI_Colon_Sigmoid	4.61303573354082	0.0113547553452962
ENSG00000011590	ZBTB32	aparc-Desikan_rh_volume_frontalpole	JTI_Colon_Sigmoid	4.79682636739948	0.00623824460796403
ENSG00000011590	ZBTB32	aparc-Desikan_rh_volume_lateralorbitofrontal	JTI_Colon_Sigmoid	4.20089541715262	0.0352924851792788
ENSG00000011590	ZBTB32	aparc-Desikan_rh_volume_precentral	JTI_Colon_Sigmoid	4.402339482487	0.0207689019820102
ENSG00000166402	TUB	aparc-Desikan_rh_volume_precuneus	JTI_Colon_Sigmoid	4.20324334224976	0.0351080538272183
ENSG00000011590	ZBTB32	aparc-Desikan_rh_volume_rostralmiddlefrontal	JTI_Colon_Sigmoid	4.99424027242157	0.00315407294854625
ENSG00000011590	ZBTB32	aparc-Desikan_rh_volume_superiorfrontal	JTI_Colon_Sigmoid	5.36899215763311	0.000779895967369411
ENSG00000105668	UPK1A	aparc-Desikan_lh_thickness_frontalpole	JTI_Colon_Transverse	4.60151372596798	0.011721493133395
ENSG00000105668	UPK1A	aparc-Desikan_lh_thickness_lateralorbitofrontal	JTI_Colon_Transverse	4.67289363417938	0.00940200964310348
ENSG00000105668	UPK1A	aparc-Desikan_lh_thickness_parsopercularis	JTI_Colon_Transverse	5.05542559499762	0.00255371750253853
ENSG00000188130	MAPK12	aparc-Desikan_lh_thickness_parsorbitalis	JTI_Colon_Transverse	4.14228005005812	0.0407048698212525
ENSG00000105668	UPK1A	aparc-Desikan_lh_thickness_precuneus	JTI_Colon_Transverse	4.21947324993523	0.0336497338368171
ENSG00000105668	UPK1A	aparc-Desikan_lh_thickness_rostralmiddlefrontal	JTI_Colon_Transverse	5.12384095535173	0.00199502290509779
ENSG00000105668	UPK1A	aparc-Desikan_lh_thickness_superiorfrontal	JTI_Colon_Transverse	5.59834495199471	0.000302298433147903
ENSG00000105668	UPK1A	aparc-Desikan_lh_volume_frontalpole	JTI_Colon_Transverse	5.46667165523021	0.000517250646002319
ENSG00000105668	UPK1A	aparc-Desikan_lh_volume_rostralmiddlefrontal	JTI_Colon_Transverse	5.65785687148898	0.000233674051214251
ENSG00000105668	UPK1A	aparc-Desikan_lh_volume_superiorfrontal	JTI_Colon_Transverse	4.33999616072408	0.0246983356348475
ENSG00000188130	MAPK12	aparc-Desikan_rh_area_inferiorparietal	JTI_Colon_Transverse	-4.33799997399222	0.0248360673675846
ENSG00000188130	MAPK12	aparc-Desikan_rh_area_TotalSurface	JTI_Colon_Transverse	-4.24749854930379	0.0313836084470667
ENSG00000105668	UPK1A	aparc-Desikan_rh_thickness_caudalmiddlefrontal	JTI_Colon_Transverse	4.48369768619878	0.0165236068057731
ENSG00000105668	UPK1A	aparc-Desikan_rh_thickness_entorhinal	JTI_Colon_Transverse	4.37348052576697	0.0224569953294874
ENSG00000105668	UPK1A	aparc-Desikan_rh_thickness_GlobalMeanThickness	JTI_Colon_Transverse	4.8718838039839	0.00479165142639746
ENSG00000105668	UPK1A	aparc-Desikan_rh_thickness_lateralorbitofrontal	JTI_Colon_Transverse	4.08137929842685	0.0469161816797424
ENSG00000105668	UPK1A	aparc-Desikan_rh_thickness_medialorbitofrontal	JTI_Colon_Transverse	4.60169125586565	0.0117186393879422
ENSG00000105668	UPK1A	aparc-Desikan_rh_thickness_paracentral	JTI_Colon_Transverse	4.79530727691923	0.00626563701566212
ENSG00000105668	UPK1A	aparc-Desikan_rh_thickness_parsorbitalis	JTI_Colon_Transverse	4.75530073670956	0.00713741491427902
ENSG00000105668	UPK1A	aparc-Desikan_rh_thickness_precuneus	JTI_Colon_Transverse	4.58351023455239	0.0123568525333219
ENSG00000105668	UPK1A	aparc-Desikan_rh_thickness_rostralmiddlefrontal	JTI_Colon_Transverse	6.1629753260702	2.18604365463038e-05
ENSG00000105668	UPK1A	aparc-Desikan_rh_thickness_superiorfrontal	JTI_Colon_Transverse	6.34462432686376	8.54415947010836e-06
ENSG00000105668	UPK1A	aparc-Desikan_rh_thickness_superiorparietal	JTI_Colon_Transverse	4.15143911960126	0.0398690041229594
ENSG00000105668	UPK1A	aparc-Desikan_rh_volume_caudalmiddlefrontal	JTI_Colon_Transverse	4.14197232013115	0.0407422852096002
ENSG00000105668	UPK1A	aparc-Desikan_rh_volume_lateralorbitofrontal	JTI_Colon_Transverse	4.49639360214997	0.0159553814129024
ENSG00000105668	UPK1A	aparc-Desikan_rh_volume_precentral	JTI_Colon_Transverse	4.21749530807628	0.0338743295052572
ENSG00000166402	TUB	aparc-Desikan_rh_volume_precuneus	JTI_Colon_Transverse	4.23273852088717	0.032613273695093
ENSG00000105668	UPK1A	aparc-Desikan_rh_volume_rostralmiddlefrontal	JTI_Colon_Transverse	4.93131306398067	0.00387129854256229
ENSG00000105668	UPK1A	aparc-Desikan_rh_volume_superiorfrontal	JTI_Colon_Transverse	5.01331688764716	0.0029550733218105
ENSG00000105668	UPK1A	aparc-Desikan_rh_volume_superiorparietal	JTI_Colon_Transverse	4.076664638959	0.0474592045160295
ENSG00000157152	SYN2	aparc-Desikan_rh_volume_superiortemporal	JTI_Colon_Transverse	-4.1306619138784	0.0417381716350056
ENSG00000128310	GALR3	aparc-Desikan_lh_thickness_insula	JTI_Liver	-5.05586699834508	0.00255201416883177
ENSG00000128310	GALR3	aparc-Desikan_lh_thickness_lateralorbitofrontal	JTI_Liver	-4.86301205429866	0.00494148046146486
ENSG00000188130	MAPK12	aparc-Desikan_lh_thickness_parsorbitalis	JTI_Liver	4.06976428621457	0.0482025565395426
ENSG00000188130	MAPK12	aparc-Desikan_rh_area_inferiorparietal	JTI_Liver	-4.20207343448157	0.0352110244363342
ENSG00000188130	MAPK12	aparc-Desikan_rh_area_TotalSurface	JTI_Liver	-4.1428017128214	0.0406598454587331
ENSG00000105668	UPK1A	aparc-Desikan_lh_volume_isthmuscingulate	JTI_Pituitary	4.46861187271449	0.0172643113008659
ENSG00000011590	ZBTB32	aparc-Desikan_lh_volume_isthmuscingulate	JTI_Pituitary	4.20460714280494	0.0350272177734375
ENSG00000142937	RPS8	aparc-Desikan_lh_volume_supramarginal	JTI_Pituitary	-4.55233911754819	0.0135352693140785
ENSG00000105668	UPK1A	aparc-Desikan_rh_volume_superiorfrontal	JTI_Pituitary	4.62625795597922	0.0109214129906345
ENSG00000128872	TMOD2	aparc-Desikan_lh_thickness_superiortemporal	JTI_Whole_Blood	-4.19156288109357	0.0361798033690802
ENSG00000128872	TMOD2	aparc-Desikan_lh_thickness_transversetemporal	JTI_Whole_Blood	-5.26597739359738	0.00117317078075279
