rh_volume_superiorfrontal,lh_volume_rostralmiddlefrontal,lh_volume_superiorfrontal,rh_volume_precentral,rh_volume_rostralmiddlefrontal
736.7361226691901,779.7090383300781,777.210999261189,705.2123138427735,721.5657465604365
735.9727676630642,778.588353515625,772.8652251301825,702.3334350585938,720.5896321514608
735.563983170233,780.4338583984375,778.3251483139776,703.6356948852539,722.6007634943181
736.6666816930547,780.6475444335938,776.4170410737077,702.152700805664,720.9892150728942
733.824699740497,780.0002797851563,772.6651776379579,701.345947265625,720.9383978316473
733.2604571907701,776.2388107910157,775.1834018837357,701.0925155639649,720.085802832751
736.5943961479645,780.8716030273438,777.8235099483917,705.0226425170898,719.5304258004453
734.5846751439665,780.1811481933594,774.5467557854165,703.4643203735352,722.4596451143082
732.9328631806934,776.91180078125,774.451545781885,699.9345962524415,719.0658429869856
738.8394554875227,779.8575769042968,776.6336200420673,698.2448455810547,719.8056766594365
738.8625699832608,780.9453725585937,776.2186496138668,702.3473709106445,723.5899320785185
737.6043326076577,778.8141799316406,774.326645054768,703.5606155395508,722.9411688577338
737.2266607060445,779.56015625,774.9893965815666,698.6296112060547,724.9451236959171
739.9506968804501,782.2757756347656,778.664079198754,703.9461837768555,722.1078192783515
737.7217663996524,782.3151730957031,774.3168053744238,702.1080535888672,723.6318723786375
735.7818583993936,781.1876171875,774.0180435604183,700.9399139404297,721.6220061281097
738.5211491198826,780.2303061523437,778.2284991198546,705.1827209472656,720.4815766805513
735.4917885802745,780.8983916015625,775.122094029571,701.926301574707,722.9130614934448
734.0601603455706,777.6445395507812,774.3275410276287,703.3818786621093,723.5203869418957
735.4779278229796,779.3183513183594,776.5702985117683,704.5291091918946,722.2665840167671
733.5992601758195,777.3682541503906,775.8386097846761,704.0045471191406,723.255594239481
734.103944902943,778.7634213867187,773.0297576154063,703.0627960205078,721.0305510199919
733.948806902136,779.0325825195313,777.3668771451848,698.040673828125,718.473572977052
734.3489935653328,779.1714528808594,775.7974918374554,702.3002166748047,719.1365804836264
732.1417374374349,779.5985729980468,773.6513915822017,702.885498046875,717.7766449199555
731.5845651053884,777.1722116699219,774.6066979719097,703.8937896728515,719.9199238245259
734.6652332036987,778.2854794921875,777.68430192238,701.6178527832031,719.8238054505144
734.8415000855767,778.7637497558594,776.2697223902315,703.3390228271485,719.7595607748195
734.6795592942997,780.1920681152344,774.428949608678,702.8093673706055,722.3024570924351
733.3530902713148,779.8478278808594,779.1002355056751,705.0410171508789,722.206418199094
735.1312817008314,780.4652468261719,775.3060683175555,706.7632736206054,720.5318222608262
735.6846294552477,779.0849870605468,774.9573932499474,702.3893997192383,724.0930316746967
736.7932792444453,777.9013984375,774.6769945475905,702.9027542114258,722.2941059234395
738.0713845394921,777.5455161132812,776.823600460479,700.6503051757812,719.0232423974489
737.7250842699494,778.6542707519532,774.3715269979648,705.2496444702149,719.2733524706791
733.6450499093875,778.906126953125,774.0505130534887,702.5504043579101,720.6136732546645
735.6825243200396,777.8047880859375,774.342662451288,702.6849349975586,720.0892659405233
735.8842541567651,780.3690734863281,778.4190111394727,705.1369903564453,721.1201056403082
733.1879299950662,778.6656984863281,775.2199291740496,708.2490951538086,718.1691227193546
734.1060130465436,777.5988400878906,773.5547553598644,703.3915512084961,717.1420757471783
737.1108310789103,777.6211027832031,778.3397614662842,706.565089416504,719.376906336379
732.7262274241634,778.2091364746094,774.9138186981903,705.4268447875977,719.9531209509847
731.1344308479647,775.8827756347656,772.1318670117032,704.4363311767578,720.4322052376862
732.7286160620946,778.4131311035156,775.188185520157,702.4480926513672,720.9827373982647
733.9155025830779,776.4470366210937,775.280532437596,704.5912384033203,719.6697603642795
732.6204327416482,776.8698874511718,772.6916183967802,704.4352584838867,718.4278084569833
730.3106787459968,776.6274328613281,774.0251103279422,704.1324310302734,720.3686724388629
732.0712397005166,777.1890473632812,776.4150324798028,703.6171081542968,718.3521530563767
732.7096805423109,781.51086328125,773.5183027057209,705.9594543457031,719.7302838449689
732.6251600579244,777.4939230957032,774.3325439743538,705.6219757080078,718.2408547741189
733.9117900957949,779.1356101074218,777.0014196361085,705.0619186401367,718.6357981238963
735.8237756076743,780.7014226074218,778.2160746659862,704.857292175293,718.8532197469575
733.3943317104569,779.9386794433593,775.5131329166614,706.1331085205078,720.3617915123042
732.7883377473597,779.0542453613281,776.3204677258097,704.893685913086,719.1896339810158
734.3571654038392,778.9029521484375,777.6529317397527,704.9100479125976,719.5586919761114
732.8502550050422,777.2973566894532,775.032580914902,707.291635131836,722.2871693604116
733.221656918837,777.3225852050781,775.0461041951917,705.2523361206055,720.8471231296548
741.9058282319311,780.5180708007813,776.820785147344,705.2712982177734,719.8830056530252
740.6344289754763,780.7587507324218,774.4865611331222,702.9242691040039,720.5123404987906
740.1588161657746,778.4251704101563,778.3932129196663,701.1237167358398,720.8955823443738
735.193676204034,778.8893579101563,773.1526699807321,702.145785522461,722.4875609751708
733.7901885229364,778.8058166503906,774.4512699862305,702.55927734375,721.6636965889895
735.5328559775888,780.5053015136718,776.1675967308003,703.5779357910156,723.7474734144656
733.2064506789723,779.038642578125,773.2689531342933,703.3824447631836,722.6920136022919
733.2293038231275,780.1609782714844,776.7102330545883,704.6589950561523,720.7205495623465
735.3051891675506,779.2114184570313,776.028360437912,706.0149124145507,723.1005929857859
732.802271292664,778.946580078125,774.5404143246462,704.5126922607421,723.118844596994
736.5792059039322,776.4765131835937,778.7536684016592,708.6991577148438,722.2445240817433
733.5999249092281,780.5765859375,775.8652617706372,706.8252868652344,723.5818673398629
735.0274361393782,780.8129624023437,778.0865859440827,707.9265274047851,722.2042299312807
733.5787751319825,781.5310043945312,776.44178093132,708.6711990356446,721.7422911247985
732.2871515458309,777.7430593261719,772.9856927011052,707.566911315918,722.695333494894
733.1113061730606,779.4716875,777.5675481059644,704.2594299316406,723.0428292839182
733.5980721416423,778.1047255859374,775.9022195983935,707.6121597290039,722.683890077933
733.0429835107868,779.44365625,773.899343443711,705.7516311645508,720.36588626646
734.6391533834194,779.5425534667969,776.6416481254028,703.357388305664,720.3266300135807
733.8023526064721,779.2696682128907,775.4841037057488,708.8645690917969,720.8321380240326
734.0047642879636,781.8387023925782,774.6995149713769,707.0026031494141,719.9604498186042
731.6344982575499,779.0262431640625,776.1727258620235,706.5582870483398,718.1659964296683
733.4191611068367,780.9956076660156,775.2443921711595,706.6379852294922,719.3394940350506
731.9987852729021,777.2670500488281,773.9478306237145,706.0633911132812,718.915060057394
732.303161461733,780.9296423339844,777.537807382921,708.5688034057617,716.7482421275146
729.6268938029715,778.4617922363282,774.6107503481085,706.6219863891602,717.7868358415234
729.691984450537,777.6518115234375,775.7535711132657,706.2503356933594,717.3438986138572
729.5545763060567,778.1465275878907,775.2031509919738,705.1443267822266,715.9803661749462
726.8866583124465,779.5359609375,773.4463187330399,706.2603637695313,715.2003283301501
729.2199828942202,777.164166015625,776.5605925182612,705.0892166137695,715.1065205941915
728.7719191110476,778.9072116699218,773.3123106990515,706.9219299316406,717.6487815163352
728.4547992437377,777.16295703125,772.8417595085126,704.9027908325195,717.8174436976927
730.7434171870857,777.6986242675781,776.03042977656,705.9500701904296,717.139233038525
729.9051715063987,778.17610546875,773.1057839934359,705.9097091674805,719.0473790274206
729.9169072681557,778.8071867675782,772.1827192193076,703.8235961914063,719.6546968277315
732.5681269872282,776.2264689941406,776.488060294022,706.3433990478516,718.0927951822117
729.9885409482154,780.1272106933594,774.8634170665332,706.6379516601562,721.7178254748445
731.3161716710183,779.222783203125,774.8081709569074,706.0891693115234,719.9308369704488
732.2054949728067,780.1871403808593,775.5032328303895,709.0346389770508,721.553279942318
730.9017025023777,778.45578515625,772.9680468130452,707.9118896484375,720.7911709872159
728.8299167324295,779.0024709472656,774.8590275691106,705.2417358398437,719.5000599854116
728.8895433988646,780.0824213867188,773.805544993123,710.8211166381836,719.8597355123234
727.9447400165288,779.9019875488282,773.7012906055617,708.2174819946289,719.7336106358933
730.1665655788491,780.359384765625,777.4038952820647,705.3190719604493,718.5346906132429
732.0249128814777,781.6326652832031,774.4952447756617,708.4929229736329,715.7827974736545
730.1970678384248,779.4967270507813,773.162315229496,706.9529327392578,714.0462674977446
730.3129027045427,777.612962890625,775.455709434709,708.0288528442383,714.828412780012
729.9373171534925,777.43928125,775.0601127557959,710.4219039916992,716.4457186012362
729.3906004982891,777.6341459960937,771.4852625508804,706.1388122558594,717.569048157488
729.9837794291444,777.6831166992188,774.9013648157929,707.5434310913085,718.663675444132
729.639872697875,779.5273559570312,775.8873616762335,707.3678665161133,718.8012717807029
727.0309890866591,778.1213505859375,772.5556899576694,707.6516036987305,718.0224445914754
729.5490621661393,778.5311701660156,775.1406228703038,708.4719421386719,717.228393404724
729.992303056443,777.3757009277343,775.5025663322915,708.0007995605469,715.7458331133869
727.8305877805068,778.955994140625,770.758448504721,709.260708618164,714.8042737506238
728.8082722995051,777.2549565429688,773.3224469395878,706.6549011230469,716.8110766961476
728.3318205552064,777.4820002441406,776.0058466452251,707.7789596557617,716.3517360078029
726.8070335686984,775.5053214111329,772.7376423411479,710.9406341552734,718.7555497003129
726.9139283979531,777.1942294921874,770.7377406217861,709.0514907836914,720.402652824833
727.7732460081733,777.3099833984375,775.4126866920707,705.8176300048829,719.0741371698402
730.4359758939818,780.7406999511719,775.5387782823652,710.3716354370117,719.4415082251996
729.2134955383779,778.2862292480469,773.6770341889808,707.9092391967773,721.4986798710554
729.816092946822,778.539765625,773.7095978969056,707.1377258300781,722.6097844004338
731.8171407634844,777.2262614746094,775.6400749091588,708.1627212524414,720.113751385663
728.7498083687327,778.7539580078125,773.5090198441218,709.715689086914,718.5667808588951
728.4697406260836,777.3163615722656,773.8811234573255,709.5563354492188,718.7758409654772
730.3525825281367,778.2222966308593,777.1968397341675,708.6895538330078,717.6384152874022
729.8596871677329,778.0601440429688,774.5952037596495,708.8283599853515,718.8067949374712
729.9168435836274,779.8247397460938,771.4287186334475,708.7548095703125,719.2135909546798
732.2576469242106,777.2604489746094,777.2725815557469,708.0207214355469,721.217466912047
731.8560753765056,778.6634479980469,774.4820459352231,710.4587173461914,722.4048055512899
730.5776532125847,778.8765397949219,772.4052535926038,709.4718795776367,721.1589904335266
733.0471268297798,778.6295031738281,775.780363320359,709.5919845581054,719.6398037997159
731.2379163936287,780.2569951171874,773.9723466212176,709.909895324707,719.0396430088202
728.3805329444825,778.2781821289062,772.4222064581681,706.1316680908203,718.5422553734932
