rh_volume_superiorfrontal
587.898935953776
593.9053955078125
578.5491672092014
584.7726508246528
576.9195658365885
604.094241672092
594.0936075846354
604.5336066351997
587.3640916612413
585.904062906901
575.6283433702257
588.2796800401476
580.0990091959635
576.8448689778646
541.470445421007
353.66402520073785
119.908937242296
52.624649577670624
75.37525007459853
162.45912763807507
225.68392774793836
308.44075859917535
358.5137125651042
385.072998046875
398.66748046875
398.17859225802954
346.63770548502606
347.0483873155382
362.6848653157552
361.1031799316406
389.0608418782552
413.47848171657984
422.5245361328125
438.4861551920573
439.72147962782117
416.72462972005206
401.12218899197046
406.47664727105035
401.377197265625
392.3120693630642
384.3267550998264
398.6730041503906
396.68092176649304
389.80749850802954
396.3978847927517
