rh_volume_superiorfrontal,lh_volume_rostralmiddlefrontal,lh_volume_superiorfrontal,rh_volume_rostralmiddlefrontal
542.3117553710938,632.0043754577637,655.1389032999674,605.4636979536576
546.8784057617188,628.8721408843994,649.6652047899034,598.7472321481416
531.7715494791667,617.994743347168,652.4018351236979,589.5116863828716
530.228194173177,621.7225799560547,654.2286737230089,598.9932500665838
543.5740783691406,626.5711536407471,654.524779425727,599.2392346931226
552.1756876627604,637.4723777770996,654.280590057373,606.1550339207505
557.7950419108073,635.905047416687,659.6118965148926,610.5566609700521
545.9407165527343,630.5645613670349,659.8323991563585,607.349482680812
553.9838887532552,636.4208106994629,661.586723751492,619.8141488739939
556.1094014485677,640.9991450309753,664.2722854614258,625.9731371330492
563.3567606608073,655.1559171676636,667.7904646131727,627.0300403941761
577.1672790527343,655.1272640228271,668.8748346964518,630.0331383907434
573.5835144042969,671.028263092041,665.2549421522352,645.1122713955966
571.627998860677,667.9841938018799,656.7646950615776,629.1610588304924
555.657725016276,645.3023238182068,661.282633887397,612.7068176269531
542.664316813151,638.797333240509,656.7658343844944,600.2933950713186
549.1209798177083,640.820020198822,652.1255154079861,605.0196329752604
548.6232645670573,639.6577768325806,657.6929783291287,603.3846213600852
551.5474548339844,646.4346241950989,656.7745162116157,608.7072735410748
550.7571899414063,643.9883279800415,654.3947317335341,613.7353432395241
543.1168762207031,647.7908797264099,659.6030031840006,605.925614790483
545.3005086263021,659.11696434021,662.2503212822808,607.797422466856
535.5311665852864,660.3069462776184,662.2026299370659,603.0517448656486
535.97607421875,644.3909440040588,660.7799373202854,602.5087955359256
561.5590169270833,648.7604742050171,650.7012121412489,629.1158095851089
556.3302978515625,637.3923201560974,648.6667230394152,622.9316008596709
556.8367431640625,643.9005789756775,652.1381649441189,617.0635690400095
540.303281656901,642.2356777191162,654.578116522895,605.379863392223
529.1521158854167,644.2620439529419,636.9294086032444,609.7271931966146
534.0456827799479,636.0976643562317,641.0151460435656,604.3090283942945
526.9348124186198,624.7703070640564,640.948009914822,604.2166729551373
533.3056070963542,624.8735370635986,642.7857445610894,614.0633831602154
544.9103190104166,631.5132918357849,646.7438761393229,621.4783935546875
550.1603495279948,635.5243992805481,642.4792878892687,609.5941624496922
542.3511027018229,635.292956829071,646.5151435004341,612.3654045336174
549.7352620442708,649.6560997962952,649.1524971856011,606.171465324633
553.5982828776042,650.6926851272583,649.2680443657769,611.7694147283381
559.1295878092448,646.5530233383179,650.5756729973687,611.5491138805043
561.5394775390625,659.2347536087036,651.3149604797363,613.831151788885
559.5993428548177,675.8692407608032,690.6497090657552,616.3221842447916
586.0475443522135,686.4468021392822,660.2048903571235,636.4328215627959
544.2279520670573,623.4367046356201,654.9182306925455,598.7140512177439
546.9545186360677,634.1260786056519,645.9119563632541,620.2093441125119
541.5063130696615,637.3973217010498,661.6822458902994,606.7968352346709
536.8319803873698,633.132764339447,627.2330847846138,610.8071751450047
523.8215881347656,634.6666569709778,661.5080913967556,580.6856236313329
517.2660502115885,634.9028868675232,658.3362261454264,592.4951190370502
533.2102111816406,638.3976578712463,662.035179985894,603.6730707341975
526.7537984212239,630.6238102912903,670.2048721313477,601.0749382250236
531.6980895996094,619.3204426765442,668.8473277621799,579.1269327799479
548.589188639323,684.2407503128052,654.276635064019,631.7531618060488
520.5645365397136,653.7668805122375,647.4928321838379,606.9931205980705
519.2348653157552,639.0762214660645,650.8381288316515,602.5405976266572
520.4814310709636,634.0811758041382,645.3031467861599,587.4453541148793
512.0529724121094,613.8283138275146,634.1634949578179,580.9357789935488
506.4652038574219,622.6828956604004,633.8183169894749,576.0703596635299
509.23765258789064,626.0336985588074,644.1931398179796,578.7135573878433
516.1799947102865,639.1495571136475,648.2619043986002,590.3814669522372
533.7944417317708,659.4795317649841,656.5648871527778,612.2544518673059
535.4454732259114,654.3356409072876,646.2928933037651,623.3007525819721
526.510184733073,647.2644529342651,649.4124264187283,603.3795295484139
522.0531880696615,645.1733074188232,650.205445183648,598.8126183712121
521.9092508951823,645.2155160903931,650.5604697333442,600.7740386038115
527.4520385742187,654.2988185882568,644.9976654052734,599.9469659978694
531.520595296224,657.4301624298096,649.5559972127279,590.9859202991832
535.4281840006511,661.9191164970398,648.208809322781,592.4904119318181
527.3672241210937,645.8204913139343,643.5385157267252,599.5964956572561
513.0504984537761,630.7547187805176,640.3180588616265,591.803993918679
525.3135945638021,645.915894985199,641.1770871480306,584.3012713808002
526.5488301595052,656.2619528770447,643.2047055562338,586.4353683934067
517.3766560872396,657.8111810684204,641.9766070048014,598.9878540039062
521.7916219075521,643.275230884552,650.1415061950684,597.65000036991
529.566259765625,652.1685814857483,648.1207427978516,589.2474263509115
533.9061096191406,666.5609698295593,644.4780663384331,594.0671516187264
525.0912658691407,665.6826019287109,645.4043278164334,594.8582458496094
521.6354187011718,648.9367418289185,646.7447319030762,598.6956602154356
519.2232950846354,644.1934127807617,638.499397277832,592.7034163041549
519.8111470540365,648.8671779632568,633.7378929985894,596.7576959783381
520.1970540364583,636.177273273468,633.9498591952854,602.9635240959399
540.8427164713542,645.3644218444824,643.826905992296,620.791523326527
543.3572408040365,653.0606184005737,642.9133945041233,620.7652421431108
547.9123738606771,668.2118639945984,659.8317637973362,617.7259401263613
537.974940999349,662.8942070007324,656.2447471618652,613.3344079219934
539.3388142903646,665.8327689170837,659.3047201368544,618.3636483857126
545.6237813313802,664.5391364097595,692.761578877767,605.1607148141572
548.5033528645833,685.8886518478394,666.0397783915201,614.6882795854049
542.5555826822916,675.9570555686951,649.6855430603027,621.0907786976207
535.4761800130208,647.6926522254944,644.3235787285698,599.1901522549716
512.5512084960938,615.3495364189148,638.9794040256077,584.4445366136955
524.257881673177,628.0026831626892,640.6513896518284,613.8574662642045
541.3376708984375,646.5118536949158,679.3948525322808,618.452666311553
554.6323750813802,660.8147730827332,667.9879735310873,629.2917314009233
551.6087829589844,655.7660312652588,665.754027472602,606.4291834975734
531.0719706217448,654.0034122467041,666.9321594238281,590.4870679450758
535.996875,648.1031336784363,665.9579781426323,603.0549575343276
540.6984191894531,648.8170399665833,658.9354680379232,603.8913953376539
531.1475118001302,658.4197373390198,664.8620435926649,592.0283998431581
532.7922281901042,655.2008028030396,673.5429729885525,602.0079142252604
553.3892862955729,663.3152394294739,674.1136347452799,633.9906745679451
553.690976969401,666.1695351600647,665.2665057712131,614.0174958200166
542.668153889974,650.0684537887573,662.285506354438,591.1016244599314
548.0331481933594,651.9836678504944,659.6768764919705,610.1073654637192
560.5854695638021,660.3037624359131,653.884937286377,612.3865744850852
546.8186747233073,650.913679599762,657.3275672064888,605.3512083111387
543.1543619791667,654.0046544075012,657.1714316474067,603.962138782848
532.4910868326823,658.638213634491,661.3073883056641,598.9716066302675
522.4396504720052,669.642689704895,659.2963918050131,592.3792003284801
525.0796691894532,662.846981048584,656.846868303087,589.6576575076941
515.8565694173177,647.5292286872864,652.278870900472,595.01674860174
516.7651326497396,633.9011073112488,656.7848349677192,593.1129326097893
527.5110270182291,639.0405941009521,656.0430399576823,602.3255624482126
542.8266235351563,646.6373262405396,659.724363538954,614.641542376894
539.8910176595052,644.9551072120667,662.6650890774197,606.5437178178267
548.1854024251302,645.8451237678528,660.8980958726671,605.1715596516927
550.9015828450521,660.5010557174683,655.6190206739637,616.0793826941288
541.3618916829427,655.3829002380371,654.883346133762,606.2058170203006
545.8717264811198,673.772337436676,653.1591046651205,614.8400074351918
558.413505045573,680.7480764389038,653.7128685845269,600.9607238769531
546.3807556152344,658.3382258415222,659.8335308498806,590.4927136970289
529.1902852376302,631.0084500312805,647.8534622192383,577.2587391246449
525.9019409179688,639.3264284133911,653.8405732048882,582.9618733723959
524.0934346516927,639.0606641769409,646.6477241516113,588.637675892223
534.7012044270833,638.7712411880493,650.653561062283,591.330917820786
533.8681070963542,630.9677505493164,652.9793184068468,589.8247236772017
532.4028706868489,644.5201110839844,661.3766208224827,590.9846700032552
534.5828491210938,667.9088940620422,659.712028503418,597.8177277536104
528.2052714029948,659.8282532691956,644.9865103827583,593.660995945786
523.2017150878906,646.1414175033569,649.1986512078179,599.9213404799953
525.5449259440104,647.1572241783142,660.4733827379015,578.0245786724669
524.0115702311198,646.1319150924683,639.2579536437988,580.5910829486269
530.8911682128906,655.0996174812317,644.2039782206217,599.2722510135535
532.5244140625,650.4623513221741,640.8656722174751,583.5377114035866
524.9922444661458,637.2305479049683,635.8471238878038,571.676640366063
484.7240966796875,608.868800163269,642.9619543287489,561.8788498387192
500.0181477864583,619.0119671821594,646.9254675971138,574.2977220939867
512.5425842285156,641.5837020874023,649.0425745646158,583.9190183697325
516.0126566569011,653.6575989723206,656.4557325575087,589.5611683238636
518.6870951334636,656.1141095161438,644.4869130452474,587.250166459517
512.5804585774739,643.7604947090149,644.8520164489746,587.2130718809185
522.6033772786458,639.3477935791016,663.6915698581272,588.05810546875
534.4586507161458,657.5637769699097,678.8915557861328,592.0660603841146
575.053173828125,695.2975330352783,714.660540262858,606.1282154430043
573.3315592447917,680.4141845703125,692.4594429863823,600.0871471058239
533.8968892415364,628.7566409111023,663.3015717400444,555.2902286413944
522.7476094563802,635.2796430587769,656.8025241427952,576.6963121818774
538.0139546712239,643.1940069198608,665.2147699991862,570.7889385801373
557.814149983724,658.0693025588989,660.9634844462076,595.0892158277107
532.4637491861979,633.3061594963074,665.7809961107042,588.4919072931463
531.6851379394532,637.602340221405,666.545034620497,595.7442460493608
524.7805399576823,631.9528608322144,651.7844306098091,586.5680606726444
526.159004720052,664.8274307250977,658.4905103047689,604.9566576408617
521.5629943847656,648.6137089729309,682.3805558946398,582.8668397845644
555.3764099121094,668.320848941803,696.1477762858073,628.322851007635
571.525331624349,677.1081433296204,687.649789598253,636.6870006214489
550.2526835123698,686.1899137496948,665.6765636867947,604.0456404252486
494.67628987630206,630.8288416862488,651.382320827908,550.4482856519295
516.8788452148438,644.8860788345337,660.7800543043348,578.1952098499645
552.865283203125,674.739926815033,668.9303580390083,627.9990650523793
556.9484497070313,669.3465986251831,669.5942476060656,625.1891673694957
536.3578776041667,659.0806522369385,663.1211513943142,596.9762961647727
522.6778828938802,654.246518611908,684.2072185940212,575.167051373106
567.9943013509114,690.7741918563843,696.7188576592339,606.9793137059067
568.4431070963542,672.3767957687378,698.0307057698568,618.7773862896544
547.5217915852865,641.9440627098083,701.2863845825195,590.5694450609611
562.2595581054687,677.7724108695984,683.6340874565972,630.8712296919389
552.4775024414063,659.3130970001221,675.9565599229601,608.1645128654711
546.238203938802,658.8973159790039,675.6231519911024,585.6231190074574
547.900341796875,642.8111834526062,698.4724841647678,595.5767646558357
549.8390157063802,660.4317650794983,680.3168479071724,592.5618730024858
541.8795349121094,672.6135039329529,678.7183939615885,592.8085623076468
537.2898885091146,660.2825698852539,667.3414340549045,588.2073660185843
530.4200500488281,649.7105846405029,671.4019432067871,578.3373579545455
506.81627197265624,645.7694220542908,675.1026123894585,567.7321629379735
541.635986328125,681.4584197998047,689.5686569213867,598.538671320135
556.1113830566406,682.9500398635864,689.9984673394097,609.3481473055753
549.3214986165365,669.1288385391235,681.1759872436523,607.7855132131865
535.774473063151,660.6491346359253,680.4892230563694,592.6310434052439
529.8506022135417,655.8164691925049,682.4495544433594,603.7557206587358
543.3061726888021,661.3299221992493,682.0242063734266,606.8218818433357
547.650956217448,656.9927377700806,673.8166766696506,611.3832869096236
550.265059407552,641.9656662940979,668.5731633504232,613.2483113606771
559.5146769205729,643.5410780906677,663.6040708753798,594.6656910289418
537.2614888509114,643.6741247177124,666.3703723483616,591.0848499644886
537.6956990559896,647.4674415588379,653.3144255744087,594.5486727627841
544.512685139974,644.4718346595764,659.671154446072,601.2906901041666
537.2538146972656,648.8501315116882,652.816343943278,588.8608148748225
517.5295532226562,639.1434388160706,651.9202355278862,587.5699860543916
527.4434224446615,628.4302144050598,645.6765225728353,584.8303185665246
539.352138264974,643.9940838813782,650.6504096984863,601.7836257472183
540.0895833333333,658.6285920143127,649.8771659003364,594.7947184244791
524.851161702474,657.2225470542908,667.2912936740452,588.3084615071615
527.4242553710938,620.6308999061584,675.4252539740669,563.7820693507339
530.1848714192708,622.496036529541,655.8395063612196,585.5842026219224
532.8849914550781,629.2481465339661,658.9915025499132,583.289150353634
514.5963399251302,627.4030909538269,654.0508685641819,569.5566674434777
511.5536275227865,621.950183391571,649.7023747762045,556.9070480809067
515.8207295735677,618.2310147285461,654.3759625752767,566.0505593039773
510.9635416666667,624.0354166030884,651.4469786749946,582.0362160422585
527.035469563802,626.5141024589539,654.4881990220812,585.0350554495146
531.95302734375,629.0234351158142,646.471925523546,577.2099692604759
513.0173197428386,633.1679930686951,649.9233758714464,570.1981321392637
499.5671651204427,634.1303029060364,651.929037729899,567.7226285067471
502.5258341471354,643.0369219779968,650.2170757717556,566.9622321851326
546.1351135253906,671.9668440818787,677.6150360107422,582.762050744259
538.6240844726562,635.2874450683594,673.1584523518881,567.0805479107481
548.7907979329427,664.1324872970581,662.4620793660482,608.157411517519
526.7107991536458,628.1127619743347,666.4579569498698,578.591435287938
535.6146708170573,625.0874238014221,689.5988379584419,574.2450654000947
529.406190999349,645.7589654922485,680.7367994520399,576.199140144117
538.392744954427,657.674654006958,657.6395043267144,584.2000223795573
489.31726888020836,617.2702307701111,660.8460837470161,549.7668105616714
472.8768269856771,600.583821773529,653.2070871988932,539.1341395522609
508.6973551432292,635.6237726211548,674.1886935763889,577.5318779222893
537.6081909179687,659.5188727378845,678.3838280571831,596.9912331321023
536.5750712076823,658.7369451522827,678.1576097276476,580.4564375443892
542.4692891438802,665.136224269867,681.6787855360243,584.4232205477628
549.7802469889323,668.5970468521118,675.3043382432726,604.9334365382339
537.8230448404948,644.6867918968201,671.3853632609049,593.3269061464252
532.4356526692708,639.6305837631226,672.3990995619032,592.0696938254616
548.1030883789062,657.337718963623,670.725111219618,606.8822937011719
547.9986612955729,651.1734132766724,670.6012691921658,611.509433630741
555.0841145833333,655.7238039970398,673.6447194417318,609.1100889263731
546.4517354329427,644.0631618499756,669.4218953450521,604.5394952947444
537.1963297526041,628.3613486289978,656.4331444634331,589.9241046327534
532.0765096028646,628.2395973205566,660.0741810268826,576.990195534446
538.1703653971355,654.6990337371826,658.2704149881998,590.931943026456
542.0240010579427,653.6540174484253,654.3811200459799,588.2297113591975
528.889316813151,642.6408543586731,655.5728450351291,573.1526285807291
528.4089172363281,644.6627688407898,652.4874331156412,574.2966706247041
529.5839518229167,654.9406900405884,658.6114239162869,589.1460469563802
519.7504760742188,650.5055980682373,658.2989290025499,580.5685526529948
526.5463745117188,637.669114112854,681.6351589626736,572.5558286724669
562.6721415201823,666.9700965881348,711.5863749186198,628.0261794581558
583.3315124511719,688.9394397735596,686.1401095920139,632.9177948922822
546.2672668457031,670.8438763618469,660.7192221747505,606.8351551402699
535.3537801106771,637.4258213043213,653.8663461473253,573.1555730646306
506.8470703125,627.0641903877258,651.8829205830892,560.2437522194602
520.9393290201823,628.5307722091675,657.9622166951498,569.1788468794389
537.3452453613281,646.8740825653076,666.1721933152941,592.5268249511719
549.4079935709635,671.4734253883362,664.195302327474,609.7832660097065
561.8031188964844,679.2784185409546,666.0552592807346,609.7916953346946
537.5728942871094,636.9280772209167,650.8344917297363,579.3972103234494
517.0401570638021,627.0250120162964,649.2411287095812,565.7997288559422
520.0943806966146,628.5671010017395,650.3616167704264,577.056650797526
519.0550272623698,632.7057228088379,644.7770559522841,575.1893088600852
529.2262715657552,638.3798832893372,670.9048122829861,584.1162553267045
538.0942342122396,655.9342832565308,651.8284115261501,585.4413590864701
520.3723470052083,640.652223110199,648.292052798801,586.0447285970052
497.12892049153646,621.828896522522,652.6069149441189,564.7204469622988
511.16832478841144,635.2599439620972,649.4360122680664,585.8512240323154
533.2801391601563,637.8862533569336,646.4319627549913,609.7074575713186
522.0522847493489,632.830150604248,642.0305828518337,592.817196932706
531.0250345865885,627.7072358131409,640.5176760355631,584.4413008256392
525.2030944824219,634.0786771774292,641.3840721978081,590.4496219519413
529.3506591796875,641.1694984436035,646.2992286682129,589.4365437825521
535.5199076334635,641.0276823043823,645.7000075446235,595.2330516468395
544.8165710449218,648.6858038902283,645.9799151950413,603.8551524769176
542.5617696126302,645.6624526977539,647.8666508992513,603.4969371448864
543.2534057617188,643.3967509269714,646.8284670511881,600.7370540734494
538.564023844401,633.9986214637756,646.6118435329861,594.3686005563447
529.5508239746093,635.3108615875244,649.2693884107802,596.2547034061316
521.5337158203125,644.3201589584351,645.680034213596,598.8755844578599
546.8922912597657,647.411946773529,644.691037495931,614.8619662198154
547.1702799479167,652.7383642196655,642.2543267144097,605.8162259188565
531.4947814941406,631.3400964736938,640.490419599745,586.9636831572561
513.9194661458333,616.1020574569702,636.2132428487142,573.7260621966738
519.4320983886719,619.2832765579224,634.6411111619738,581.7858183889678
535.3070109049479,627.3507437705994,637.6472439236111,588.0190475926255
530.5999043782552,633.4832735061646,634.429615020752,588.1765127470999
521.6142313639323,620.6613039970398,637.587809668647,583.1240363843514
526.5952880859375,639.2628808021545,645.1144638061523,601.920341722893
514.4901448567708,643.9154853820801,645.5197007921007,579.9146950461648
532.8550984700521,673.5817995071411,633.3394287957085,604.0245157877604
518.261973063151,634.0492730140686,630.0655487908257,587.4851129705256
507.4343200683594,617.3096313476562,630.0047687954373,579.0361651796284
493.7418640136719,589.8842554092407,656.149087270101,545.0662074233546
550.3785502115885,637.7135367393494,670.6868421766493,600.9093600186435
539.1755574544271,653.3800048828125,640.6694564819336,611.1685023452296
535.5260050455729,630.6829195022583,630.8850949605306,603.9759752678149
502.91087036132814,588.0448369979858,619.1993984646267,552.7222743178859
471.79287109375,593.3003344535828,615.6394661797417,551.3108853426846
456.6715494791667,598.7986688613892,616.9633933173286,538.9712653882576
480.9105631510417,620.2153172492981,619.7856928507487,556.3279631643584
509.56372884114586,643.252769947052,624.7477099100748,580.285576097893
503.28159586588544,639.2985281944275,621.6824459499783,581.3013324159565
503.37010498046874,631.4389705657959,624.9310179816353,573.6887003580729
504.35284627278645,631.3945202827454,631.3328488667806,580.4704922762784
517.950752766927,646.5962738990784,636.8004167344835,583.8536682128906
516.4417907714844,651.4791331291199,623.0750846862793,579.3199638597893
507.44837443033856,663.1214818954468,615.4002910190159,588.2182441480232
481.5654561360677,622.2446041107178,610.7073877122667,573.4648271040483
491.5137634277344,602.5230917930603,608.253840552436,558.7694267504143
467.291347249349,599.1151552200317,611.0429912143284,553.9699586810488
478.56653849283856,605.001950263977,615.515076107449,566.8723200017756
489.5094848632813,612.4500002861023,618.6828956604004,560.0380147298177
488.5878214518229,611.7097091674805,616.7521341111925,565.1216033010771
503.5322794596354,622.986837387085,627.3628099229601,580.8967248165246
