rh_volume_superiorfrontal,lh_volume_rostralmiddlefrontal,lh_volume_superiorfrontal,rh_volume_precentral,rh_volume_rostralmiddlefrontal
773.1983590853416,744.7724861266121,806.3565405273438,696.5173950195312,639.6949549135954
772.3957333322298,744.4164046030196,806.559720585264,703.8390502929688,640.5813041355299
773.9339682368909,746.6369163876489,807.2938436153017,707.32421875,625.9617362644361
774.6616428181277,743.5168364994109,807.0522713496767,707.0350341796875,634.5590130349864
772.5395342293432,742.1445118737599,805.7141762358567,705.5360107421875,624.6819696841033
774.1825437384136,743.5477323986236,807.542281957166,696.4138793945312,623.0095699144447
772.789342847921,740.1341078016493,806.1448769194504,688.8406982421875,632.3389620573624
771.6636093915519,740.9920048789372,805.491759412042,693.1551513671875,637.3079561979874
774.0471098301774,740.5207136850509,807.096942180765,696.9893798828125,632.8306937839674
774.0115904727224,738.5048697335379,807.2265840517241,680.7432250976562,628.399330470873
773.8516721563824,741.1454390268477,807.9223919888201,692.1197509765625,639.2117482060971
775.251572431144,744.472431970021,807.9836361799569,710.892333984375,637.6947578761889
776.2264745679952,742.9810514904204,808.851394295528,698.3136596679688,635.1300095267918
773.6768074682203,743.2750215076264,807.2874643891433,706.9586791992188,642.3370965045432
775.5682714429952,743.7198665558345,806.4115724339979,703.9207763671875,646.4991654105809
775.6310911016949,743.7037634471106,807.9698935883621,690.4378662109375,636.7465986168903
772.7003215207892,743.2591552734375,806.2924791217672,700.7814331054688,641.6934529180112
774.8276274083024,741.45606437562,808.618648555361,709.2854614257812,645.053234597911
777.437148271981,742.2499065096416,807.8273640389278,693.663818359375,637.5758580746858
773.4769876771054,744.7760775127108,807.4894067382812,701.5555419921875,643.6480407714844
774.3671316373146,740.4276990133618,807.6084932314117,702.318603515625,648.4333270529042
775.6976866641287,744.6697160024491,809.4587936927533,696.7945556640625,639.2081809665846
771.8509469759666,744.049550374349,806.1998085600754,698.5809326171875,640.0590568210768
773.2377660719014,742.1168324304006,807.37595703125,708.8336791992188,643.3508911132812
774.3211152674788,741.9005776057168,808.8135957704742,698.504150390625,637.70740011464
775.0672545352224,741.8152548169332,808.4623914837015,697.6183471679688,642.4309121836786
772.5671821206303,744.4131503634983,806.7124345871498,703.426025390625,642.2382766060207
775.1131291793564,740.3625875806051,808.1970072568696,707.555908203125,643.4397251295006
775.6474154197564,739.6471455891927,808.7928910459322,697.52099609375,642.4303442913553
776.7187406895524,744.9892001681858,809.7576653421336,705.8090209960938,651.2412739629331
777.385474253509,742.6014094277034,810.4566538422683,712.1500854492188,648.760378630265
776.1768716068591,744.3816169859871,809.6827857287177,693.4520263671875,640.3798197870669
774.2728105965307,743.7383374410962,808.258477151805,698.7704467773438,648.5428380551546
774.6776909262447,741.9646606445312,808.260320666083,710.3133544921875,647.1562785273013
772.5944896633342,743.0301227872334,809.3305131162446,709.5443115234375,646.7244275963825
774.816983497749,742.5510825505332,808.6269581761853,709.791748046875,650.3163783861244
774.6120450294624,742.4281441824777,808.8334784987877,699.9920654296875,641.8036771027938
774.6583769200212,743.5447944762215,806.9643781148976,699.4410400390625,652.6114422342051
777.3204387082892,744.5215371752543,809.4997998046875,701.105712890625,643.8561932107676
774.1009862867452,743.2300075954861,808.6746534044989,691.9970092773438,639.8737083103346
773.2398102323888,743.2001149011037,808.1369049703663,705.6509399414062,640.1310444707456
774.6073308395127,744.9629802401104,806.5831246632544,696.407470703125,631.635337497877
774.8526590638241,741.4567570762028,807.5424598430765,691.6312255859375,645.3969786270806
774.967755851099,744.8730362180679,809.0127382475754,700.0443725585938,640.5565868875254
774.7289708024365,740.5060599190848,806.8662558930496,692.8158569335938,636.1172551694124
776.0657172768803,742.9232080853175,806.2817080583244,695.9351196289062,640.3532064686651
774.7553607488082,744.4429335821243,809.1769620487607,703.2383422851562,636.8000163202701
771.3735672255693,744.1743352980841,807.9513293036099,685.7609252929688,632.5081501836362
773.7734085341631,741.092050703745,806.7343396417026,700.5785522460938,641.9796222189199
772.9547957080906,743.1242607964409,807.934350080819,700.4772338867188,635.2223145858101
