id,time,value
UPENN-GBM-00444_rh_volume_superiorfrontal,27,783.304077148438
UPENN-GBM-00444_rh_volume_superiorfrontal,28,802.446405029297
UPENN-GBM-00444_rh_volume_superiorfrontal,29,814.746044921875
UPENN-GBM-00444_rh_volume_superiorfrontal,30,821.1779296875
UPENN-GBM-00444_rh_volume_superiorfrontal,31,840.798815917969
UPENN-GBM-00444_rh_volume_superiorfrontal,32,847.797772216797
UPENN-GBM-00444_rh_volume_superiorfrontal,33,871.876254272461
UPENN-GBM-00444_rh_volume_superiorfrontal,34,854.160095214844
UPENN-GBM-00444_rh_volume_superiorfrontal,35,841.646005249024
UPENN-GBM-00444_rh_volume_superiorfrontal,36,845.278735351563
UPENN-GBM-00444_rh_volume_superiorfrontal,37,853.025607299805
UPENN-GBM-00444_rh_volume_superiorfrontal,38,864.729498291016
UPENN-GBM-00444_rh_volume_superiorfrontal,39,866.828039550781
UPENN-GBM-00444_rh_volume_superiorfrontal,40,890.982083129883
UPENN-GBM-00444_rh_volume_superiorfrontal,41,880.628945922852
UPENN-GBM-00444_rh_volume_superiorfrontal,42,849.103857421875
UPENN-GBM-00444_rh_volume_superiorfrontal,43,860.819360351563
UPENN-GBM-00444_rh_volume_superiorfrontal,44,871.012933349609
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,0,604.850789388021
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,1,592.574890136719
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,2,603.396504720052
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,3,594.707804361979
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,4,605.606160481771
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,5,607.501261393229
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,6,601.603230794271
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,7,594.329956054688
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,8,637.130167643229
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,9,612.576619466146
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,10,602.459818522135
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,11,622.77773030599
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,12,610.774759928385
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,13,614.740681966146
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,14,604.35585530599
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,15,534.660420735677
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,16,434.545867919922
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,17,452.766835530599
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,18,490.666178385417
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,19,551.093414306641
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,20,559.783121744792
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,21,582.933878580729
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,22,583.543579101563
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,23,597.953857421875
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,24,540.408477783203
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,25,578.715901692708
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,26,566.411417643229
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,27,567.516337076823
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,28,583.164947509766
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,29,579.23817952474
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,30,589.418334960938
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,31,589.964599609375
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,32,606.309529622396
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,33,589.123087565104
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,34,579.476603190104
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,35,594.112935384115
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,36,578.875427246094
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,37,581.170104980469
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,38,594.5107421875
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,39,558.789123535156
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,40,600.355631510417
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,41,579.36875406901
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,42,580.20741780599
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,43,598.341125488281
UPENN-GBM-00444_lh_volume_rostralmiddlefrontal,44,583.06483968099
UPENN-GBM-00444_lh_volume_superiorfrontal,0,808.48476155599
UPENN-GBM-00444_lh_volume_superiorfrontal,1,824.204284667969
UPENN-GBM-00444_lh_volume_superiorfrontal,2,799.590413411458
UPENN-GBM-00444_lh_volume_superiorfrontal,3,800.586853027344
UPENN-GBM-00444_lh_volume_superiorfrontal,4,831.452087402344
UPENN-GBM-00444_lh_volume_superiorfrontal,5,789.486531575521
UPENN-GBM-00444_lh_volume_superiorfrontal,6,798.936686197917
UPENN-GBM-00444_lh_volume_superiorfrontal,7,810.363566080729
UPENN-GBM-00444_lh_volume_superiorfrontal,8,827.832275390625
UPENN-GBM-00444_lh_volume_superiorfrontal,9,763.530008951823
UPENN-GBM-00444_lh_volume_superiorfrontal,10,671.723714192708
UPENN-GBM-00444_lh_volume_superiorfrontal,11,610.011413574219
UPENN-GBM-00444_lh_volume_superiorfrontal,12,651.920633951823
UPENN-GBM-00444_lh_volume_superiorfrontal,13,647.086832682292
UPENN-GBM-00444_lh_volume_superiorfrontal,14,631.076314290365
UPENN-GBM-00444_lh_volume_superiorfrontal,15,565.701863606771
UPENN-GBM-00444_lh_volume_superiorfrontal,16,500.548207600911
UPENN-GBM-00444_lh_volume_superiorfrontal,17,495.423136393229
UPENN-GBM-00444_lh_volume_superiorfrontal,18,511.71240234375
UPENN-GBM-00444_lh_volume_superiorfrontal,19,568.144795735677
UPENN-GBM-00444_lh_volume_superiorfrontal,20,599.65761311849
UPENN-GBM-00444_lh_volume_superiorfrontal,21,644.279378255208
UPENN-GBM-00444_lh_volume_superiorfrontal,22,640.186462402344
UPENN-GBM-00444_lh_volume_superiorfrontal,23,644.95078531901
UPENN-GBM-00444_lh_volume_superiorfrontal,24,620.584940592448
UPENN-GBM-00444_lh_volume_superiorfrontal,25,636.127400716146
UPENN-GBM-00444_lh_volume_superiorfrontal,26,622.682779947917
UPENN-GBM-00444_lh_volume_superiorfrontal,27,633.743347167969
UPENN-GBM-00444_lh_volume_superiorfrontal,28,671.018147786458
UPENN-GBM-00444_lh_volume_superiorfrontal,29,672.0322265625
UPENN-GBM-00444_lh_volume_superiorfrontal,30,635.352254231771
UPENN-GBM-00444_lh_volume_superiorfrontal,31,649.809773763021
UPENN-GBM-00444_lh_volume_superiorfrontal,32,656.821004231771
UPENN-GBM-00444_lh_volume_superiorfrontal,33,677.057556152344
UPENN-GBM-00444_lh_volume_superiorfrontal,34,670.860107421875
UPENN-GBM-00444_lh_volume_superiorfrontal,35,642.059427897135
UPENN-GBM-00444_lh_volume_superiorfrontal,36,679.40635172526
UPENN-GBM-00444_lh_volume_superiorfrontal,37,691.581197102865
UPENN-GBM-00444_lh_volume_superiorfrontal,38,672.104187011719
UPENN-GBM-00444_lh_volume_superiorfrontal,39,666.571248372396
UPENN-GBM-00444_lh_volume_superiorfrontal,40,665.445129394531
UPENN-GBM-00444_lh_volume_superiorfrontal,41,669.652689615885
UPENN-GBM-00444_lh_volume_superiorfrontal,42,662.575276692708
UPENN-GBM-00444_lh_volume_superiorfrontal,43,686.0576171875
UPENN-GBM-00444_lh_volume_superiorfrontal,44,632.717081705729
UPENN-GBM-00519_rh_volume_superiorfrontal,0,440.006667051522
UPENN-GBM-00519_rh_volume_superiorfrontal,1,438.733272044651
UPENN-GBM-00519_rh_volume_superiorfrontal,2,437.41999505105
UPENN-GBM-00519_rh_volume_superiorfrontal,3,438.20109306548
UPENN-GBM-00519_rh_volume_superiorfrontal,4,437.693989697625
UPENN-GBM-00519_rh_volume_superiorfrontal,5,438.538088937293
UPENN-GBM-00519_rh_volume_superiorfrontal,6,436.327003006596
UPENN-GBM-00519_rh_volume_superiorfrontal,7,437.143687351569
UPENN-GBM-00519_rh_volume_superiorfrontal,8,438.998014869336
UPENN-GBM-00519_rh_volume_superiorfrontal,9,439.50564330724
UPENN-GBM-00519_rh_volume_superiorfrontal,10,439.149632752126
UPENN-GBM-00519_rh_volume_superiorfrontal,11,438.994286587364
UPENN-GBM-00519_rh_volume_superiorfrontal,12,438.772045773249
UPENN-GBM-00519_rh_volume_superiorfrontal,13,438.925204652013
UPENN-GBM-00519_rh_volume_superiorfrontal,14,438.117262719216
UPENN-GBM-00519_rh_volume_superiorfrontal,15,421.579202427584
UPENN-GBM-00519_rh_volume_superiorfrontal,16,363.846111542669
UPENN-GBM-00519_rh_volume_superiorfrontal,17,317.040620608965
UPENN-GBM-00519_rh_volume_superiorfrontal,18,310.419515615646
UPENN-GBM-00519_rh_volume_superiorfrontal,19,334.653405523153
UPENN-GBM-00519_rh_volume_superiorfrontal,20,365.488627342248
UPENN-GBM-00519_rh_volume_superiorfrontal,21,392.425933318241
UPENN-GBM-00519_rh_volume_superiorfrontal,22,408.65000782072
UPENN-GBM-00519_rh_volume_superiorfrontal,23,418.805362943525
UPENN-GBM-00519_rh_volume_superiorfrontal,24,424.412657894217
UPENN-GBM-00519_rh_volume_superiorfrontal,25,425.288879170137
UPENN-GBM-00519_rh_volume_superiorfrontal,26,422.228433053929
UPENN-GBM-00519_rh_volume_superiorfrontal,27,419.812001739124
UPENN-GBM-00519_rh_volume_superiorfrontal,28,416.298946492812
UPENN-GBM-00519_rh_volume_superiorfrontal,29,416.117264980871
UPENN-GBM-00519_rh_volume_superiorfrontal,30,417.028985002831
UPENN-GBM-00519_rh_volume_superiorfrontal,31,419.175042255744
UPENN-GBM-00519_rh_volume_superiorfrontal,32,420.665685204899
UPENN-GBM-00519_rh_volume_superiorfrontal,33,420.809116304474
UPENN-GBM-00519_rh_volume_superiorfrontal,34,421.36546859505
UPENN-GBM-00519_rh_volume_superiorfrontal,35,423.174835293655
UPENN-GBM-00519_rh_volume_superiorfrontal,36,421.018997452207
UPENN-GBM-00519_rh_volume_superiorfrontal,37,420.851639071485
UPENN-GBM-00519_rh_volume_superiorfrontal,38,421.52886870771
UPENN-GBM-00519_rh_volume_superiorfrontal,39,420.597094391153
UPENN-GBM-00519_rh_volume_superiorfrontal,40,420.318066859762
UPENN-GBM-00519_rh_volume_superiorfrontal,41,422.170058235665
UPENN-GBM-00519_rh_volume_superiorfrontal,42,422.656430666661
UPENN-GBM-00519_rh_volume_superiorfrontal,43,423.145387472383
UPENN-GBM-00519_rh_volume_superiorfrontal,44,422.928938154097
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,0,543.093812019594
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,1,533.062856366557
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,2,546.278645177041
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,3,542.490529706401
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,4,546.674974010837
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,5,550.063044394216
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,6,556.702303978705
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,7,553.733099168347
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,8,550.271157541583
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,9,549.67244203629
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,10,550.527302403604
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,11,548.29688976657
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,12,551.278880457724
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,13,537.399709393901
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,14,561.617245581842
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,15,547.84669445407
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,16,514.430203345514
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,17,478.790300923009
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,18,462.397073068926
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,19,481.671212473223
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,20,490.926579629221
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,21,516.816717332409
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,22,525.401844639932
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,23,533.076388451361
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,24,544.220952187815
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,25,547.642971900202
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,26,543.01850054341
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,27,551.691720285723
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,28,540.594222530242
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,29,544.611466930759
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,30,547.920176844443
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,31,534.873472152218
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,32,532.068350515058
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,33,541.385608303932
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,34,534.948931294103
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,35,549.266921504851
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,36,545.216043779927
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,37,539.285871936429
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,38,546.118870888987
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,39,550.775111044607
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,40,533.764415125693
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,41,544.642205022996
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,42,547.96134210402
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,43,535.236600814327
UPENN-GBM-00519_lh_volume_rostralmiddlefrontal,44,541.334658715033
UPENN-GBM-00519_lh_volume_superiorfrontal,0,418.993772718642
UPENN-GBM-00519_lh_volume_superiorfrontal,1,432.77921295166
UPENN-GBM-00519_lh_volume_superiorfrontal,2,427.576262580024
UPENN-GBM-00519_lh_volume_superiorfrontal,3,425.750917222765
UPENN-GBM-00519_lh_volume_superiorfrontal,4,431.915922376845
UPENN-GBM-00519_lh_volume_superiorfrontal,5,429.30690934923
UPENN-GBM-00519_lh_volume_superiorfrontal,6,429.732149759928
UPENN-GBM-00519_lh_volume_superiorfrontal,7,427.496498955621
UPENN-GBM-00519_lh_volume_superiorfrontal,8,429.946312798394
UPENN-GBM-00519_lh_volume_superiorfrontal,9,429.171279059516
UPENN-GBM-00519_lh_volume_superiorfrontal,10,430.805129157172
UPENN-GBM-00519_lh_volume_superiorfrontal,11,424.368548075358
UPENN-GBM-00519_lh_volume_superiorfrontal,12,431.562182108561
UPENN-GBM-00519_lh_volume_superiorfrontal,13,427.730399237739
UPENN-GBM-00519_lh_volume_superiorfrontal,14,427.655127631293
UPENN-GBM-00519_lh_volume_superiorfrontal,15,411.758789910211
UPENN-GBM-00519_lh_volume_superiorfrontal,16,381.910859849718
UPENN-GBM-00519_lh_volume_superiorfrontal,17,356.108593410916
UPENN-GBM-00519_lh_volume_superiorfrontal,18,356.844479878743
UPENN-GBM-00519_lh_volume_superiorfrontal,19,380.636596679688
UPENN-GBM-00519_lh_volume_superiorfrontal,20,382.634999593099
UPENN-GBM-00519_lh_volume_superiorfrontal,21,405.049236721463
UPENN-GBM-00519_lh_volume_superiorfrontal,22,411.540327284071
UPENN-GBM-00519_lh_volume_superiorfrontal,23,418.632899814182
UPENN-GBM-00519_lh_volume_superiorfrontal,24,423.224622938368
UPENN-GBM-00519_lh_volume_superiorfrontal,25,426.896826850043
UPENN-GBM-00519_lh_volume_superiorfrontal,26,419.95986005995
UPENN-GBM-00519_lh_volume_superiorfrontal,27,428.502924601237
UPENN-GBM-00519_lh_volume_superiorfrontal,28,413.282497829861
UPENN-GBM-00519_lh_volume_superiorfrontal,29,422.292812771267
UPENN-GBM-00519_lh_volume_superiorfrontal,30,415.7570215861
UPENN-GBM-00519_lh_volume_superiorfrontal,31,424.44933573405
UPENN-GBM-00519_lh_volume_superiorfrontal,32,424.49893951416
UPENN-GBM-00519_lh_volume_superiorfrontal,33,419.154636806912
UPENN-GBM-00519_lh_volume_superiorfrontal,34,420.043381585015
UPENN-GBM-00519_lh_volume_superiorfrontal,35,419.101496378581
UPENN-GBM-00519_lh_volume_superiorfrontal,36,423.056767781576
UPENN-GBM-00519_lh_volume_superiorfrontal,37,421.19482337104
UPENN-GBM-00519_lh_volume_superiorfrontal,38,422.276275634766
UPENN-GBM-00519_lh_volume_superiorfrontal,39,423.406631469727
UPENN-GBM-00519_lh_volume_superiorfrontal,40,424.910125732422
UPENN-GBM-00519_lh_volume_superiorfrontal,41,417.299627516005
UPENN-GBM-00519_lh_volume_superiorfrontal,42,421.588717990451
UPENN-GBM-00519_lh_volume_superiorfrontal,43,418.040385776096
UPENN-GBM-00519_lh_volume_superiorfrontal,44,428.478638543023
UPENN-GBM-00564_rh_volume_superiorfrontal,0,751.5499205259947
UPENN-GBM-00564_rh_volume_superiorfrontal,1,744.9281122705958
UPENN-GBM-00564_rh_volume_superiorfrontal,2,751.3756559904631
UPENN-GBM-00564_rh_volume_superiorfrontal,3,740.0296482395481
UPENN-GBM-00564_rh_volume_superiorfrontal,4,748.3207707218937
UPENN-GBM-00564_rh_volume_superiorfrontal,5,749.2015266762123
UPENN-GBM-00564_rh_volume_superiorfrontal,6,749.2158752991272
UPENN-GBM-00564_rh_volume_superiorfrontal,7,748.3248603064735
UPENN-GBM-00564_rh_volume_superiorfrontal,8,748.4225994946362
UPENN-GBM-00564_rh_volume_superiorfrontal,9,747.9901747603316
UPENN-GBM-00564_rh_volume_superiorfrontal,10,746.174525217967
UPENN-GBM-00564_rh_volume_superiorfrontal,11,750.4335570922485
UPENN-GBM-00564_rh_volume_superiorfrontal,12,749.8767504534563
UPENN-GBM-00564_rh_volume_superiorfrontal,13,747.9363176042253
UPENN-GBM-00564_rh_volume_superiorfrontal,14,724.2798433504305
UPENN-GBM-00564_rh_volume_superiorfrontal,15,654.0676188425974
UPENN-GBM-00564_rh_volume_superiorfrontal,16,583.2823547042526
UPENN-GBM-00564_rh_volume_superiorfrontal,17,570.9061876589113
UPENN-GBM-00564_rh_volume_superiorfrontal,18,590.4511569827885
UPENN-GBM-00564_rh_volume_superiorfrontal,19,626.4124799619566
UPENN-GBM-00564_rh_volume_superiorfrontal,20,669.9617521268827
UPENN-GBM-00564_rh_volume_superiorfrontal,21,687.336505145282
UPENN-GBM-00564_rh_volume_superiorfrontal,22,706.55801547397
UPENN-GBM-00564_rh_volume_superiorfrontal,23,714.3673074624918
UPENN-GBM-00564_rh_volume_superiorfrontal,24,707.3913225511889
UPENN-GBM-00564_rh_volume_superiorfrontal,25,708.4840465923687
UPENN-GBM-00564_rh_volume_superiorfrontal,26,689.5368439728792
UPENN-GBM-00564_rh_volume_superiorfrontal,27,701.1329698533983
UPENN-GBM-00564_rh_volume_superiorfrontal,28,695.2631062917166
UPENN-GBM-00564_rh_volume_superiorfrontal,29,700.6846377169405
UPENN-GBM-00564_rh_volume_superiorfrontal,30,702.0214418520083
UPENN-GBM-00564_rh_volume_superiorfrontal,31,708.9320251648132
UPENN-GBM-00564_rh_volume_superiorfrontal,32,701.2550631228152
UPENN-GBM-00564_rh_volume_superiorfrontal,33,706.6513573357292
UPENN-GBM-00564_rh_volume_superiorfrontal,34,700.4559831132402
UPENN-GBM-00564_rh_volume_superiorfrontal,35,706.648154410514
UPENN-GBM-00564_rh_volume_superiorfrontal,36,690.4555419372009
UPENN-GBM-00564_rh_volume_superiorfrontal,37,707.8537634314001
UPENN-GBM-00564_rh_volume_superiorfrontal,38,690.4023655613621
UPENN-GBM-00564_rh_volume_superiorfrontal,39,701.1543318373305
UPENN-GBM-00564_rh_volume_superiorfrontal,40,702.4717019570841
UPENN-GBM-00564_rh_volume_superiorfrontal,41,724.1149980699694
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,0,760.7213132933838
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,1,760.1634925393497
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,2,759.6495753696987
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,3,758.3299532703707
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,4,761.1525051671059
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,5,761.8526773258131
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,6,764.8491820556347
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,7,761.8422596944051
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,8,764.8332024948651
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,9,759.842392608899
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,10,760.9967400778671
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,11,761.4642518994903
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,12,761.5127137036455
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,13,761.5999246622478
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,14,756.3781843792204
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,15,697.8496414953921
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,16,605.2068336367751
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,17,567.6160244432245
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,18,581.19952729627
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,19,623.1748430634461
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,20,671.2040308738242
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,21,702.1746407058918
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,22,720.8486154288375
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,23,727.3678787982478
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,24,722.903265065792
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,25,718.9481865377987
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,26,713.8869800911087
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,27,712.506235697404
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,28,712.1228240197446
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,29,718.3534738419294
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,30,720.7487088829672
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,31,724.6441577851843
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,32,722.5631935147105
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,33,721.8622976717543
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,34,719.682429740695
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,35,720.2441136061358
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,36,716.0053991384151
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,37,719.0193072407186
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,38,716.2355845475397
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,39,715.6727194539925
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,40,721.7960096819489
UPENN-GBM-00564_lh_volume_rostralmiddlefrontal,41,734.7281891088955
UPENN-GBM-00564_lh_volume_superiorfrontal,0,796.1569618747867
UPENN-GBM-00564_lh_volume_superiorfrontal,1,786.9492483887203
UPENN-GBM-00564_lh_volume_superiorfrontal,2,792.0602536092567
UPENN-GBM-00564_lh_volume_superiorfrontal,3,789.3685074231357
UPENN-GBM-00564_lh_volume_superiorfrontal,4,791.1078112999046
UPENN-GBM-00564_lh_volume_superiorfrontal,5,791.6733095383099
UPENN-GBM-00564_lh_volume_superiorfrontal,6,798.9837597995671
UPENN-GBM-00564_lh_volume_superiorfrontal,7,794.0912310724343
UPENN-GBM-00564_lh_volume_superiorfrontal,8,797.2612426515369
UPENN-GBM-00564_lh_volume_superiorfrontal,9,791.9017744926142
UPENN-GBM-00564_lh_volume_superiorfrontal,10,791.8867723603234
UPENN-GBM-00564_lh_volume_superiorfrontal,11,797.6980338072942
UPENN-GBM-00564_lh_volume_superiorfrontal,12,795.2533768139624
UPENN-GBM-00564_lh_volume_superiorfrontal,13,794.0679649193924
UPENN-GBM-00564_lh_volume_superiorfrontal,14,764.3844381141095
UPENN-GBM-00564_lh_volume_superiorfrontal,15,687.3594825994649
UPENN-GBM-00564_lh_volume_superiorfrontal,16,601.5933057070962
UPENN-GBM-00564_lh_volume_superiorfrontal,17,570.0474054058117
UPENN-GBM-00564_lh_volume_superiorfrontal,18,593.400850116082
UPENN-GBM-00564_lh_volume_superiorfrontal,19,636.7823891511858
UPENN-GBM-00564_lh_volume_superiorfrontal,20,687.7242260717943
UPENN-GBM-00564_lh_volume_superiorfrontal,21,716.4348119983844
UPENN-GBM-00564_lh_volume_superiorfrontal,22,736.2762763014853
UPENN-GBM-00564_lh_volume_superiorfrontal,23,745.4906093442097
UPENN-GBM-00564_lh_volume_superiorfrontal,24,737.3782825943493
UPENN-GBM-00564_lh_volume_superiorfrontal,25,739.9088554799024
UPENN-GBM-00564_lh_volume_superiorfrontal,26,724.1749456684071
UPENN-GBM-00564_lh_volume_superiorfrontal,27,731.3147030539641
UPENN-GBM-00564_lh_volume_superiorfrontal,28,728.6532135464347
UPENN-GBM-00564_lh_volume_superiorfrontal,29,737.8453024264717
UPENN-GBM-00564_lh_volume_superiorfrontal,30,737.2591101183318
UPENN-GBM-00564_lh_volume_superiorfrontal,31,745.8715329364371
UPENN-GBM-00564_lh_volume_superiorfrontal,32,738.150993157759
UPENN-GBM-00564_lh_volume_superiorfrontal,33,745.353019009754
UPENN-GBM-00564_lh_volume_superiorfrontal,34,737.4006988919361
UPENN-GBM-00564_lh_volume_superiorfrontal,35,741.4872392277495
UPENN-GBM-00564_lh_volume_superiorfrontal,36,732.7709910024361
UPENN-GBM-00564_lh_volume_superiorfrontal,37,740.7968678176107
UPENN-GBM-00564_lh_volume_superiorfrontal,38,731.2804499666883
UPENN-GBM-00564_lh_volume_superiorfrontal,39,735.6989386671231
UPENN-GBM-00564_lh_volume_superiorfrontal,40,739.0999185510993
UPENN-GBM-00564_lh_volume_superiorfrontal,41,744.9585515527053
UPENN-GBM-00567_rh_volume_superiorfrontal,0,485.57603149414064
UPENN-GBM-00567_rh_volume_superiorfrontal,1,500.7927856445313
UPENN-GBM-00567_rh_volume_superiorfrontal,2,491.8865509033203
UPENN-GBM-00567_rh_volume_superiorfrontal,3,499.0237823486328
UPENN-GBM-00567_rh_volume_superiorfrontal,4,499.422494506836
UPENN-GBM-00567_rh_volume_superiorfrontal,5,490.47166137695314
UPENN-GBM-00567_rh_volume_superiorfrontal,6,511.6954711914062
UPENN-GBM-00567_rh_volume_superiorfrontal,7,506.55906982421874
UPENN-GBM-00567_rh_volume_superiorfrontal,8,496.9983978271485
UPENN-GBM-00567_rh_volume_superiorfrontal,9,495.2718444824219
UPENN-GBM-00567_rh_volume_superiorfrontal,10,482.9351684570312
UPENN-GBM-00567_rh_volume_superiorfrontal,11,507.3981140136719
