rh_volume_superiorfrontal,lh_volume_rostralmiddlefrontal,lh_volume_superiorfrontal,rh_volume_precentral,rh_volume_rostralmiddlefrontal
749.7075574720228,767.9262088224849,798.9756984803735,787.7334838867188,709.2874597917523
727.6545756572002,756.9040592621992,777.0067303913396,786.4678771972656,691.134566457648
718.7707684491131,753.7806262663979,776.2671647234661,758.4439392089844,682.34319158186
736.8734056627428,757.1235566980698,774.5727174340225,758.5302490234375,692.4289391500909
760.55923544394,754.0426355045747,796.1119395186262,792.7035400390625,692.7575070565207
794.7213035789696,773.2820705475017,817.33210478992,812.0809143066406,725.2463722898249
783.3678976522909,769.4857047177891,812.4363311023247,803.5524230957031,717.8654943098102
790.5123884871199,766.9978889016544,812.829052734375,808.1449523925781,715.2274533991229
785.1604449297931,759.9426001890458,813.6419999285442,819.9579040527344,717.1994464271947
796.772352063978,764.8111464556525,806.0346411728277,820.3068420410157,717.2524372569302
803.5164613466005,759.8806596235795,812.8714906273818,830.6446655273437,719.654725459584
803.610121443465,765.0731328464447,817.0418084865663,828.4610107421875,722.1972138254266
799.7604056693413,758.9138405539773,812.8723558379382,831.3585083007813,716.6409003274482
827.4550410090266,760.5745356758648,826.6121186047066,837.7207763671875,730.2403841520611
827.525507746516,788.2440391173337,843.8892238709984,827.06123046875,744.7402330365097
806.966181574641,764.4946638301094,818.8593345083841,822.2716674804688,721.4875058625873
781.0400448360958,766.3691869725518,807.7561556188072,810.0783447265625,712.2505150510553
773.2623010583826,753.551084467434,797.8486864043446,792.3012512207031,708.1866708052786
796.2575518633869,753.4449671780999,792.9892131526295,805.7595886230469,708.3489504362408
801.2155134871199,753.9252567393257,799.6974575135766,811.8004699707031,712.6979613722416
812.4980914141681,755.5806630180481,811.1587378525153,818.8036926269531,716.8084652549342
829.0648943926838,762.7592150030289,817.5915962033156,824.00771484375,729.823316741408
823.2632050385346,758.7648987795579,813.5054136694931,830.0522216796875,720.5575910869397
820.9976287016998,762.4020849217706,823.7583886123285,834.5286926269531,727.6476863392612
814.6692422402872,764.5306993780289,823.7093172399009,826.6363891601562,725.7816475316098
813.2642904745566,760.4871953464447,825.6403177400915,835.4309387207031,722.4964149876645
816.7317694586676,764.4367780226437,828.6591189500762,826.8677185058593,727.5172424316406
812.2927782213366,761.9084133209392,815.5676070050496,821.6969299316406,724.3181144312808
821.3451158678209,744.9504600157712,823.3076046827363,834.1753173828125,710.6966314483108
842.6285581846495,774.0625580976354,856.641254704173,837.4138000488281,745.5971247355143
812.8292417783995,771.2372651941636,830.4794549709413,815.5973754882813,732.2732110274466
794.3092106999578,759.6808501054896,809.0113802281821,816.8915649414063,710.1929938333076
802.3276400179476,759.3232953892672,801.2051623832889,814.9264587402344,711.0112571047064
780.4221702781883,754.4304395053476,795.1947727110328,806.7944641113281,707.2834000169186
785.5113962534311,754.0220307538854,798.8654911692549,803.8065124511719,710.7610731961435
793.0870831463787,755.781145881204,806.0209216606327,821.0996704101562,711.119883219401
813.7238109691723,749.221105891753,816.9814063095465,827.44033203125,711.9495548449064
828.2623620935389,773.0371736740683,834.6139657369474,828.0617553710938,739.0312060975192
803.8543346508129,758.8984361944351,817.5818076529154,818.9015869140625,722.1826439573053
778.6058250633446,757.9316500903451,803.702615133146,819.9124328613282,720.981739378812
792.0465772474134,752.8502856575869,797.0677610816025,812.6240661621093,711.7086363675302
812.6465355125633,764.2568336527615,815.3264094655107,826.1251342773437,731.4247615881134
801.6861283585832,755.4000834908715,803.445102003144,818.9456909179687,721.0665374220463
793.4145722260346,756.9941047219669,803.2451115305831,812.0052124023438,723.5370760465923
804.0491250527872,758.868437904725,803.0831959794207,812.2470275878907,721.5066195036236
819.3215678447002,756.3459609740559,816.6502058820026,826.4320617675781,725.6737168964587
825.1992443187817,767.1431639972218,825.9570324409299,830.4728088378906,735.8052586337976
811.1533689756651,753.1428562103108,818.189141101372,829.6698669433594,716.3556072837428
829.3906233504011,766.692589744527,831.2392843106898,831.9796752929688,738.4212732147752
803.0137782741238,762.615221972134,823.247915574981,827.7463806152343,734.8524515252365
802.8481791728252,757.9664169556316,817.722377870141,818.1271606445313,723.966288784094
818.1848375475084,763.7118451939547,816.8947846203315,814.5263488769531,731.4660308570193
805.9497548696157,766.1421064897017,825.3203836580602,825.2889404296875,738.9266638504831
803.3718781342377,764.1510496088528,817.9017837152248,826.9960693359375,733.4409151579205
807.7201133934227,763.639381123099,819.1544165634527,827.4554565429687,726.2061407524243
810.4727139859586,761.5279159137909,822.7370114210175,827.9419616699219,733.0380646555047
811.6157894650021,757.6077521829044,824.4656413752858,825.2839721679687,729.7490068402207
814.2141121529244,763.0977721188796,830.2368720822218,824.8561340332031,734.4884275469864
814.6340711438978,753.214262120864,829.436977479516,830.2896911621094,718.5616224857799
821.5675395243877,780.3378455830131,846.9292816906441,825.1782165527344,747.2134129039028
811.0393957189611,768.477321359563,834.3970956197599,828.9737060546875,735.0721904018469
803.45604066591,765.5608083143592,829.108993902439,825.8039916992187,730.4488125182035
804.6193963128168,770.7462301815258,831.3250851514863,823.1439575195312,733.3235346476237
789.2418006690773,757.6744270528701,815.4313899342607,811.6023071289062,721.8276393957306
793.2687386177681,759.5325082381141,810.2528680568788,816.4348754882812,726.2799432319507
808.8011086953653,761.043890805168,821.4828610303925,827.0370910644531,728.0109141834995
805.6025101945207,756.0383787104153,821.4078348299353,841.11767578125,727.6008773268314
824.6855773925781,764.1011577748998,828.2635885099086,835.7110534667969,734.9228840878135
817.4156593116554,756.7392388818098,831.2114683569931,838.3455810546875,730.2529840302049
829.5612595016892,762.6883189155457,830.7373570884147,836.0233459472656,736.179941411604
814.1876459894953,758.1839743221508,828.0418599942835,841.8877197265625,728.5321525439881
806.9898475440773,755.8960071910511,822.1843139648438,822.0580200195312,724.8153995714689
822.5555131242082,741.6408440085019,832.3523352646246,833.6158203125,717.3685047082733
834.3442316828547,784.6869288153827,858.8219452648628,838.1382568359375,749.7570118151212
822.1828638025232,762.3560771432152,836.7549137766769,830.001513671875,734.5658238728842
811.6343029125317,761.7954424689798,825.6076692906821,831.3248962402344,733.1357492814984
771.4023676691828,761.1041527406417,811.0797617842511,811.9202941894531,713.6018826668723
771.161653260927,749.5762061460771,793.6146761266197,811.1355102539062,707.0358097009491
796.6588555413324,760.2247872582094,810.0551125131002,815.6329406738281,728.1256191855982
792.7894880964949,753.4899693453376,808.3976385349181,814.333154296875,715.624989827474
792.2852799699114,757.9523475361381,808.6028693966749,807.5068786621093,713.9288588406747
788.5879830025337,760.429964279746,807.5148447920636,807.2431457519531,709.266786408006
799.126581965266,762.1189957073028,815.4575813107374,805.7567687988281,714.0129733169288
816.1167701514992,763.6542005895931,830.3781514981898,815.0208679199219,724.3132866307309
815.2828839276287,769.8092057335185,841.9219128120236,833.8083679199219,726.8962209601151
820.1881524163324,769.1133827576663,847.3696196765435,828.0619873046875,724.9336561236465
829.3136184279983,773.1026960566719,848.0704184927591,828.7744262695312,729.0901287145782
831.0818365973395,770.8859670710436,858.6984413705221,835.3607788085938,734.8097693460029
825.5315378549936,771.1942749023438,856.498003108327,846.6779357910157,734.6972300211588
815.992405247044,765.1926866827164,849.0906175566882,839.9257873535156,719.419607597485
826.9521872030722,767.789473100142,848.6192987209413,829.6406982421875,730.6009520145885
796.26237446553,760.087197043679,834.6940533893865,822.4932006835937,716.3567503544323
808.459589777766,758.9765605416527,824.5614522794398,818.6895385742188,719.2409882127193
793.8295585013725,751.7839508872619,820.7380835556403,820.5984558105469,717.8069498162521
