rh_volume_superiorfrontal,lh_volume_rostralmiddlefrontal,lh_volume_superiorfrontal,rh_volume_precentral,rh_volume_rostralmiddlefrontal
892.9275220561232,968.5233154296875,983.9995596749442,817.4925973074777,826.280527750651
874.8100919805022,969.3081359863281,981.385031563895,803.6193324497768,809.6729838053385
864.8897804195045,962.9933166503906,981.0474330357143,781.1717529296875,807.8866882324219
860.0115241678352,971.410888671875,982.190920148577,779.7862984793527,810.3678860134548
856.1211850419004,970.4704284667969,983.2588718959263,787.0769914899554,808.3004794650608
860.1888772035256,964.6539916992188,974.5820813860212,782.2062203543527,802.8658209906685
852.6390839927217,976.3380737304688,975.9135981968471,795.0963134765625,810.4901529947916
853.982169387687,953.126708984375,975.9366084507534,775.8743286132812,809.5929192437065
842.846682035006,964.4295654296875,969.9718322753906,749.5267769949777,807.984127468533
826.8653027135083,944.7174987792969,969.1098175048828,731.0322701590402,799.6941901312935
826.9769258417634,955.43701171875,970.7525242396763,745.9433244977679,799.4065755208334
846.6956875792936,956.8700561523438,976.7693219866071,742.4988316127232,800.4009467230903
860.7403720953525,945.0032348632812,977.5880671909878,754.0076904296875,800.6610378689236
861.3354200053419,940.2050170898438,982.8299952915737,746.9811226981027,798.9541456434462
860.1810036683694,912.1691589355469,982.0489087785993,730.9271937779018,798.121324327257
852.9097472622864,907.4884033203125,977.0961587088449,769.0199672154018,805.6900770399305
857.8085379315238,951.863037109375,969.9426858084543,770.294206891741,810.9715711805555
853.0744973207131,914.8814086914062,973.4719761439732,774.32958984375,802.7757771809896
838.6941549187032,922.7845153808594,971.577634538923,774.761701311384,801.996090359158
823.3581764677651,903.965576171875,969.7885262625558,755.3925258091518,797.527818467882
835.9304999979133,911.9150695800781,975.2249494280134,750.8810250418527,797.1446465386284
846.4899680634849,924.5715026855469,976.3368268694196,776.2032121930804,810.068579779731
854.2318762102698,928.6186218261719,970.7999049595425,782.1824340820312,805.9596862792969
862.5863991761819,924.2195129394531,967.1215689522879,778.2207467215402,799.3420104980469
851.453121348324,919.4835815429688,975.6575448172433,748.4280046735491,803.5853576660156
841.3805912376469,918.5907592773438,978.7793208530971,749.8712768554688,803.2255316840278
836.0648908044537,924.2973327636719,978.3505118233817,753.9676164899554,804.2863939073351
843.7493536533453,920.9797973632812,982.8617270333426,748.561279296875,799.8572896321615
845.7681952582466,903.074951171875,985.0777042933872,737.4951607840402,797.0955505371094
847.0577256944445,917.5794677734375,986.2774353027344,734.9912458147321,807.1879035101997
853.2777417826857,913.7410278320312,980.2048993791852,746.617902483259,797.644297281901
846.2531219221588,920.9757385253906,980.7408403669085,747.769025530134,797.8665296766493
848.6463508279915,919.1904296875,979.4554988316128,741.3650599888393,801.388892279731
826.9062891251002,917.2064819335938,972.7888924734933,738.4619838169643,801.9727884928385
819.8065240322015,927.2147521972656,973.1326032366071,710.8674054827009,798.8970031738281
830.4685442019731,929.5495300292969,974.2845720563616,722.5031215122768,800.9959513346354
828.20213278746,924.3680725097656,973.1814989362445,737.4199829101562,803.1991984049479
821.1479807796642,895.9153442382812,973.0436662946429,753.1084769112723,795.4931979709202
818.8087752904647,912.1632690429688,970.8609640938895,733.4153267996652,790.881103515625
814.3740899501703,896.8525085449219,974.8725455147879,700.3939383370536,786.9317287868923
813.0987940079127,902.7951354980469,976.0442875453404,683.2080165318081,782.7165120442709
830.448492066473,917.1544799804688,979.6110534667969,705.6095668247768,787.9072943793403
850.4022028996394,905.8185424804688,982.2956412179129,720.5870361328125,791.700191921658
862.4860052125067,910.8018798828125,979.8015834263393,721.1009521484375,790.862559000651
869.3578026926416,908.4838562011719,976.7088971819196,758.565673828125,792.7127821180555
865.0587126903044,909.507080078125,977.9876556396484,741.7896379743304,791.6234266493055
859.072731996194,907.53076171875,978.903095790318,740.544677734375,794.7478705512153
867.5113334981804,926.5344848632812,979.8763558523996,749.8748866489956,796.060557047526
864.31004816039,927.6202697753906,983.779536655971,773.6522129603794,794.9884338378906
865.7501165927985,928.8184204101562,977.9142347063337,776.0530831473214,795.1929660373264
873.7535909016927,918.5333251953125,979.8096727643695,769.3555646623884,796.0925021701389
876.3558354826055,907.3327331542969,980.1074480329241,770.1250523158482,795.3780653211805
858.6595993694077,912.2652282714844,983.8217642647879,742.2933523995536,793.6685418023003
860.1671142578125,908.7290954589844,975.2613590785435,759.8007550920759,791.2186482747396
865.4123284755609,926.0171203613281,981.346415928432,760.2847638811384,789.2086893717448
862.7270883413462,910.8038635253906,980.3770054408482,773.9093104771206,786.8170437282986
831.1414421929253,925.2957763671875,975.8765542166574,754.3870326450893,784.0862630208334
826.9009845440204,917.7379760742188,974.7281603131976,757.3601684570312,786.385976155599
842.6862112192007,904.5406188964844,978.7026258196149,733.4370553152902,784.3912183973524
837.5546003814436,900.9923400878906,979.9611271449497,730.0928083147321,782.6060384114584
820.1581830407819,901.1631164550781,980.6810913085938,733.1717616489956,782.9553663465712
818.028086083567,899.6576232910156,975.6005619594029,756.6908569335938,783.982666015625
823.7081716162527,911.5619506835938,974.2545449393136,736.1609933035714,782.3796793619791
826.1246311807225,898.2004699707031,972.1907828194754,714.6795654296875,781.1288621690538
820.8333208133013,894.8172302246094,975.5548706054688,731.9333757672991,782.9791971842448
825.0854904305222,903.5035705566406,981.4693232945034,748.9871303013393,786.1267835828993
832.7125009390024,893.65625,980.6336059570312,767.0123291015625,787.471655951606
830.6167581672343,896.0643310546875,983.0808541434152,750.5952061244419,788.1479763454861
835.3729717548077,905.49658203125,978.9566715785435,723.0844464983259,783.1751369900173
841.7188379010584,908.6762390136719,978.3135855538504,762.9006434849331,789.4077724880642
836.9439146905883,909.1342468261719,979.0295301164899,774.3553118024554,794.9876980251736
831.9200050810464,900.7291564941406,980.5609414236886,757.6098894391741,795.8780551486545
835.6959773658688,901.8289794921875,980.9288984026227,766.3900931222098,794.8011033799913
835.0118392553085,902.0166015625,977.6492265973773,782.1096976143973,793.7311570909288
836.6821380354401,909.9585571289062,980.9226640973773,760.5011160714286,796.9286397298177
836.8448585445045,895.2179870605469,978.5066855294364,761.991925920759,796.6704813639323
838.2320846166366,899.190673828125,981.8040444510324,752.4921962193081,792.3332926432291
830.9857459435096,911.962890625,979.3331756591797,760.223371233259,789.9098917643229
822.5624504415398,905.2524108886719,978.4995487758091,758.4860403878348,787.6016981336805
827.5868788499099,887.4586181640625,977.2074018205915,779.8478480747768,791.4664103190104
834.9856142223391,914.8309326171875,976.7993752615793,762.3982892717634,793.274169921875
824.3944910815638,932.3065795898438,973.821757725307,784.9711826869419,803.0555318196615
825.331298567291,937.6231994628906,972.9823172433036,741.9356253487723,791.6579081217448
826.8209541516426,935.683837890625,974.8542175292969,745.9419730050223,798.2769436306423
821.6853436853131,913.71337890625,970.8486960274832,735.4496111188616,792.6534050835503
820.7371207995293,915.4249572753906,974.9761548723493,755.4228864397321,790.0876295301649
826.6637435000167,901.2110595703125,979.7994057791574,760.1001238141741,788.9445156521267
825.0589417025574,909.2644348144531,977.8546207972935,752.7344883510044,792.1814236111111
831.5115593804253,910.8987121582031,975.4467272077288,751.0164097377232,793.7923923068577
826.005616799379,904.52978515625,971.4257245744977,778.6476353236607,790.74853515625
826.7434168106471,906.6925048828125,977.4732339041574,767.2989414760044,799.2374335394966
826.9223259819878,910.8598327636719,976.3768702915737,755.4121006556919,795.0810987684462
826.0963695558727,918.8447875976562,979.443376813616,763.2355869838169,794.4385952419705
818.038566654564,910.0253295898438,974.5589926583426,736.0622471400669,795.6954006618923
821.743187798394,922.2521057128906,977.2523672921317,746.3036411830357,796.1838548448351
828.8170951125968,923.0375061035156,973.0515921456473,764.8375592912946,795.987070719401
813.9361436631945,915.0045166015625,969.3905857631138,763.3270176478794,796.2022908528646
813.3502679808527,916.6472778320312,968.4653581891741,732.9458705357143,796.0415785047743
822.2259255433694,903.6708374023438,974.9671020507812,722.6473475864956,794.673841688368
848.4101236457499,913.0909423828125,975.0439365931919,722.8443080357143,796.5017022026909
844.0607080704127,918.1111145019531,975.8697814941406,711.9234967912946,796.5222608778212
855.2706424028446,908.1766357421875,980.3065556117466,709.8451538085938,791.7980278862847
872.5142404931223,917.029296875,980.7664925711496,713.4316929408482,787.8479885525173
865.6998525766226,919.5929870605469,973.0696607317243,749.976545061384,794.5780436197916
852.6175341483874,926.9306335449219,974.8934544154575,754.0937935965402,797.0792575412327
842.7744764018263,935.3124694824219,973.9863412039621,784.5658482142857,797.4059685601128
841.9630398220486,936.6023864746094,975.9036930629185,773.8779907226562,800.5572306315104
841.6273558526976,910.4434814453125,976.9379970005581,771.9116472516741,800.5057135687935
842.2008145324186,912.1075439453125,978.012211390904,786.448015485491,799.7469957139757
818.8823740380442,930.3079833984375,977.7580239432199,786.0582013811384,801.8440789116753
833.7218158428485,924.6480712890625,978.8802010672433,801.3541434151786,807.1036105685764
841.1438588199452,937.2680969238281,977.3740125383649,772.3023681640625,800.2321065266927
828.5982058272402,918.5942993164062,976.8979775565011,772.8391723632812,805.487084282769
818.3625091813568,901.7301940917969,974.6895991734096,750.9978288922991,798.749996609158
809.655753632896,908.3721923828125,976.4613451276507,719.1593191964286,793.6973843044705
