rh_volume_superiorfrontal,lh_volume_rostralmiddlefrontal,lh_volume_superiorfrontal,rh_volume_precentral,rh_volume_rostralmiddlefrontal
700.7284871419271,607.9439962418353,688.0327853498787,743.3331683123553,599.1367476613898
703.1595102945963,591.8731454317686,676.4133153455011,738.0396570276331,582.1887828090735
701.7886927286784,591.7472279032722,672.655201879041,736.2433516890915,577.4217291045608
707.5635396321615,583.5831518954918,675.3308600063982,738.7835693359375,569.3699453253495
698.3514856974284,594.204864001665,674.0476332039668,735.6966213650173,584.6277642501028
698.8088958740234,591.3182092885502,674.2756279254781,740.1035766601562,574.8211977774637
705.2325291951497,582.2534064621221,668.4839656435211,741.1066329390915,571.374531528406
704.7232955932617,590.8479128978291,671.9781846671269,728.9105156792534,578.9924969589501
705.7149871826172,589.6068405401511,673.2884190000336,737.2870325159143,566.0369680304276
705.6169606526693,583.4256616811283,670.7851762442754,732.7876225224247,553.8379080253735
704.9860855102539,588.4187617067431,670.0131299249057,737.0462239583334,550.533258270799
702.5470784505209,590.3820790775487,671.346903044602,740.6955679434317,569.6028388843201
705.8675776163738,581.9153392353996,670.5319650584254,736.1035721390335,566.855439035516
705.4147771199545,582.0349291191726,670.197030692265,738.4900738751447,552.7789534183971
704.8721252441406,588.1367642762231,674.5657464389143,735.6814462167246,570.0194953784608
708.6388687133789,582.3347808337602,671.8072054632779,734.0673760308159,580.4824307090357
710.4515350341796,584.8886373551165,671.3627253565295,736.2541074399595,565.7000427246094
702.8185938517253,586.5418706174756,673.0475069243332,734.1471195927372,571.6621444434451
707.5274561564128,582.0849529328893,670.2413040687298,738.2227059823496,572.0968772486636
707.6493092854818,583.4615258388832,671.7657383885877,735.9754141348379,580.5253734923245
707.2271901448568,593.8470879226435,673.8303417337352,733.8184611002604,580.6078076278955
705.9875935872395,579.8207452492636,672.4110094267746,738.0351924189815,574.2624080724884
707.9040766398113,587.2624111488217,672.7603688733332,735.7500949435764,572.7835104423657
709.8365763346354,593.7030719694544,674.409049987793,738.3110848885996,586.2061730100397
701.8152089436849,586.0862661893251,670.5925671807651,735.0619303385416,591.8048208136307
702.302377319336,593.9793385990331,670.5002509807719,739.7754177517361,571.1299497370135
704.1616694132487,580.4841363625449,668.1891987241547,737.1712488245081,559.3536877548486
704.840559387207,580.7368794425589,670.2631454467773,733.9700859917534,571.6805901778372
703.5405364990235,582.7001497862769,671.680374671673,735.272870099103,572.1183013916016
705.2878229777018,572.8264425308978,669.7070599260002,738.3366450557003,553.4524343390214
707.4788080851237,576.3240731661436,671.0007818813982,737.0502454969618,548.9849684865851
699.9830998738606,592.7457270387744,676.7781714077654,737.2183747468172,575.5496178342585
708.7890223185221,583.957392958344,675.2021868475553,736.729096589265,582.8297496594881
704.1044021606446,577.9216828893443,670.3623402036469,739.2392781575521,579.1916635078296
706.2806259155274,587.9255991451075,674.4937365301724,736.0481725622107,579.0202334219949
706.8992299397786,587.8479744332735,673.5340078945818,735.6498548719618,584.322056017424
704.7893890380859,580.4036690133516,669.720143285291,734.1407448097511,576.659871954667
705.0725479125977,581.4351811643506,670.3617369553139,737.1344898365162,568.7887193110951
709.5639048258464,579.0917528496414,671.4416527583681,737.0808195891203,591.4837793718305
709.7868296305338,591.1191071056929,672.4689962452856,737.8035142686632,611.1499333967242
698.8323598225911,587.3245769563268,668.704529334759,739.4758707682291,585.3201251113624
704.3461675008137,571.3915085089011,668.5367260636955,740.0283903899016,555.9007123980606
706.989225769043,582.5409996157787,670.6878449012494,737.5935895001447,551.9629800361499
712.0822194417318,589.4373319031762,673.7942018180058,741.8894924587673,577.5080536959464
704.5805241902669,579.3416948162142,669.1101121573613,736.124907316985,562.5879034745066
705.3645039876302,579.3298449907146,668.3839179729594,737.85336416739,545.6011226720977
704.3309951782227,581.8646150182506,670.1415626262797,738.5721932870371,545.0098148814419
707.039491780599,588.503487508805,671.5190676985115,740.1848234953703,574.052595172012
699.4131907145182,587.3292571521196,671.4739440391803,735.3662335431135,585.5488099215323
703.2766769409179,582.38220965276,670.5132438396586,735.8448644567419,562.7320596795333
702.4362294514974,574.9880090932377,668.0032090811894,737.8961950231482,559.1644985801295
705.6968180338541,582.5346114361872,671.975631187702,734.7293972439236,576.8768773664508
707.9476338704427,587.0117597736296,674.1551753077014,734.8763766818577,560.0100619667455
707.567485555013,583.6484445040343,672.0030583348768,739.397856535735,548.1903226082785
708.1970611572266,578.0921961049564,670.8361658556707,733.644775390625,561.7571491442228
708.8178039550781,593.9511998911373,675.1686780206088,738.0371997974537,567.4977620442709
707.4424560546875,597.6032664814934,677.3589737990807,741.9948979130497,560.5447302031936
705.8202006022135,587.1413304063141,672.7448104332233,734.1391646773727,553.0298303972211
707.9796290079753,587.0393811835618,674.7989628232758,740.5469269929109,559.2734321460389
710.5407480875651,582.2692445848809,676.3561090929754,738.6390313042534,556.3443630285431
709.1008015950521,583.821741323002,672.0461667817215,738.3148939344618,580.6139221191406
702.5535100301107,592.2384608534516,677.9973354997306,739.9179868344908,585.2259666041324
707.0780253092448,582.8607963186796,676.0392500778725,738.9158619068287,572.1448225054825
702.9005249023437,581.4730804943648,671.4015013596107,741.9721363208912,577.1046723482901
701.2456888834636,580.9390919169441,673.7517589700633,738.8183028609665,579.7690207498115
706.5557205200196,575.2994719958696,668.5071487426758,738.1507658781828,569.257185015762
704.2213053385417,578.8784339779713,670.5732595509496,740.2330842194734,575.7725075169614
710.7378550211589,583.0343838050717,674.5810886251516,741.8413470232928,582.1135698285019
708.4630518595378,576.6999971983863,673.4971252967572,741.5055519386574,568.7090114125034
706.7729685465495,584.2235387583248,668.75749311776,738.5932685004341,538.4091357850192
702.1328618367513,589.8326856269211,671.1580589557516,739.9977303964121,547.7711486816406
702.3886367797852,592.2849201139857,673.2893187424232,738.1401095920139,549.8932412130791
707.166103108724,591.2515994212666,673.9497238685345,736.094093605324,557.7994026050233
706.4985651652019,583.3317550909323,672.7557554573848,742.378992151331,569.7127171566611
706.7910954793294,581.6034570912846,675.9710611803778,739.8931274414062,571.0672818903338
706.526914469401,586.7234156874359,674.4586636773471,738.6928484881365,562.5363804331997
707.0539021809896,585.1494355748912,674.1424013335129,737.4400973849827,562.4871159603721
704.7499750773112,590.9340144923476,673.2664466068662,739.1827460394966,559.2379953484786
703.8243708292644,589.3406732277792,673.2401885986328,739.2609501591435,572.0655201694422
707.4929000854493,589.3234698186155,672.1901768651502,735.6658935546875,581.4884579307154
700.9860768636067,595.8238855580814,671.2969099899818,739.717192473235,571.3680928548177
698.9835601806641,597.7019373158939,673.2758894295528,736.6212429470486,566.9383577045642
707.2311599731445,589.7278632492315,667.1429853768184,734.8120840567129,557.0158255058423
707.4129669189454,594.4076458039831,669.0123451495992,736.6137514467592,561.3698618035568
707.9821451822917,597.8490400470671,673.3330856849408,736.9877974898727,575.8057786372669
706.7221964518229,594.4938164382685,672.6167278947502,738.7071668836805,569.639987343236
