rh_volume_superiorfrontal,lh_volume_rostralmiddlefrontal,lh_volume_superiorfrontal,rh_volume_rostralmiddlefrontal
803.9251182406556,779.6259270745355,745.6980236422631,699.8544430202908
803.7869298598346,777.7932285618137,742.9985637049521,702.7788818359375
804.1688292260263,779.6813370988176,748.0786388766381,700.5208160400391
807.6552734375,790.3504976839632,756.5380396689138,701.7552083333334
805.8321628944547,802.4590214909734,755.2268381426411,713.557770453559
803.4035740272672,782.8587126860748,749.9074352633569,695.5881025526259
803.9634160060508,779.1567828204181,742.8826392389113,710.5675198025174
801.9548052619485,766.8534042770798,733.1613100113407,703.8630282931857
803.9125007180606,774.7383802259291,741.4852176789315,696.2228051079644
804.235107421875,780.2817267340582,748.0087112918977,693.1457661946614
808.2352151309742,783.7437999828442,753.3496733634703,707.2776055230034
804.0944393382352,770.8308946764147,746.6635643743699,700.9528313530816
802.3227993834253,773.6616235681482,743.1919132355721,696.0404907226563
804.3456301221661,778.1220323717272,748.4036707724295,693.7497873942058
802.4192684397977,783.1405441696579,748.7781509891634,707.623622639974
800.5349875057445,780.1397358662373,744.0279462260585,713.6081848144531
806.001968682981,784.6299001332876,745.9729712701613,710.0159627278646
807.0030038871017,783.3521712019636,748.1827786353326,707.9421773274739
806.5881622912837,785.0221103977512,744.9035063712828,714.6673550075955
807.4511551202512,791.2313595333615,751.0471526115172,712.3196858723958
806.4115708295037,786.6372326000317,749.3153784967238,711.0364495171441
805.693099676394,785.6852449984164,747.3993274319556,718.558694797092
805.2490042892157,780.4174425279772,745.3824620400705,710.7866366916232
806.6583790498621,783.3058958311339,750.9135151524698,701.371871609158
804.8249308268229,784.6504450617609,750.0515471427672,702.0215989854601
808.7113240559896,786.553440403294,752.0819692304058,714.7981709798177
807.5229779411765,789.1748599490604,755.6431559901083,711.8092237684461
804.9188172583487,791.4687458760029,755.5723483177924,707.2872158474393
806.9501558191636,794.9775902000633,752.9853230137979,714.7561279296875
806.3089850930606,795.5261849068306,749.3135287377143,712.6720431857639
802.6074015299479,786.5234416239971,748.7251705046623,705.9318929036458
803.2925881778492,797.0864035116659,750.374750937185,704.1767829047309
804.8092555625766,801.307431607633,756.4908870573967,707.6169372558594
802.9082103056066,801.1748525258657,751.6988023327243,714.8820366753472
805.5069651884191,793.0954622835726,751.7120646815146,709.2990444607204
808.4761711569394,802.2615059517525,757.5411849483366,709.5652770996094
808.1883880016851,792.2814157846811,754.399903328188,707.4677985297309
809.2291535022212,790.7842003074852,745.827152375252,715.2438293457031
808.8358273973652,802.8344198690878,752.2765394641507,717.6714450412327
808.6254846909467,793.1498503813873,749.6986359627016,715.0495876736111
810.0368484796262,791.7735694679054,745.6340883316532,724.4601711697048
810.0125337488511,800.2887507258234,749.9583415369833,726.505057779948
808.0678148456649,799.8938854320629,746.5408955235636,718.3009195963542
808.8670606426164,793.2067046294342,747.0240340694304,725.5418504503039
808.6179007735907,807.6852153056377,752.3172597577495,719.9422437879774
809.197374530867,797.9983099860113,754.8445680679813,719.8339538574219
812.1153923483456,791.7577168232685,752.0235950100806,725.1148193359375
813.3182025984222,804.9249110866238,760.9859727428806,722.852894422743
811.7620035807291,797.8887683765308,757.7794661983366,719.7261081271702
814.8932399375766,798.5743243243244,755.4059546685988,725.9560072157118
813.7383147594976,802.0918793549408,759.3194540700605,718.9185946994357
808.7557839786305,805.1623955803949,760.115958921371,717.8719082302517
812.2313782935049,799.7531367121516,755.4510832755797,718.456640625
812.1487115598193,798.9567697885874,757.6231581164944,723.0788024902344
809.485491584329,798.2647168958509,758.4098855295489,717.6050964355469
807.3944008023132,809.9435457796664,761.1058379142515,717.6490146213108
808.0330248066024,814.7254382984058,760.0515471427672,722.0432908799913
811.6408332375919,811.3892987225506,761.6168931530368,728.550868733724
812.8023286707261,827.7983794341217,773.535892609627,723.4422492133247
811.7968235389859,815.765842747044,764.9255184050529,718.7661749945746
813.1766824161305,791.5411731616871,753.9500840710056,724.0421373155382
810.9087799670649,785.7877881849134,748.5947708622102,715.4695224338108
811.6740973977481,800.3501603410051,753.6046270555065,712.718781873915
812.1353640088848,802.6925304515942,754.0670559790826,714.7313320583768
816.8551276711856,798.5140686035156,757.4846624558971,723.7316284179688
814.0603793275122,790.7486679489548,750.1157285628781,729.1228624131944
814.7002300187653,794.0550545357369,751.7270872054562,722.3303365071614
813.1157561657476,803.1619625607052,756.7170547977571,721.2965528700087
812.3475569182751,806.818635682802,756.2074506205897,725.5452209472656
814.4509444891238,797.5103619549725,755.4176753874748,727.9784105088976
815.6041738472733,813.2373154098923,767.296627906061,728.4323018391927
812.9813376034008,806.4703930004223,760.9585837087324,722.0084086100261
814.0799022001379,800.0205119364971,755.2311302923387,728.9979546440973
813.5591885435815,791.7103102400496,752.9872032903855,721.0453125
816.4500780292586,800.824528462178,757.1343344411542,716.4308600531684
813.4540357402726,809.1471862792969,758.830814484627,722.275826687283
814.0040115655637,817.3914836161846,764.1243227066532,728.8331597222223
815.3532571231617,814.2750491580448,764.451916110131,734.9007175021701
813.0105315563726,806.8403353304476,761.5075407951109,728.7247483995226
811.6889744178922,807.7593631228885,760.1262551584551,724.9092461480035
810.6224676393995,809.03825337178,762.7013402138987,728.2240939670139
811.4512987323836,815.5034328151394,757.0838032384073,725.4538174099392
816.4286786247702,819.6045144570841,761.220459968813,734.478125
811.4475468654258,809.7347742029139,760.8641524776335,725.9423448350694
810.4702052696078,813.4965218208931,764.1794797835812,728.0260728624132
810.92138671875,815.2594959155933,761.2553258096018,727.8261962890625
813.1982433842678,822.0117154508024,767.1433479555192,732.1622300889757
813.391128839231,825.8155773265942,762.2955469931326,734.7882480197483
814.6037178787531,828.8898587613493,767.9624899587324,728.2385423448351
814.9969171262255,832.44174111856,762.9251088788433,725.8301622178819
815.0415326286765,824.8719243230047,759.3712699644027,732.1000325520833
813.2056346220129,815.4483609586149,757.6411467521422,732.1911295572917
816.580368939568,817.8921789220861,761.1287162534652,732.110319688585
816.4407647824755,819.0398600810283,758.284905218309,731.935944281684
817.2433375938266,815.84944194072,754.4927742250504,738.9863471137153
818.8383693321078,816.728646768106,758.0424578266759,738.1303873697917
820.7079048904718,816.8146601496516,764.8425893475933,735.5265475802952
821.1734930300245,806.3016926533467,755.6392782888105,738.2989596896701
821.2077122108609,812.82534872519,759.765869140625,725.358565266927
