rh_volume_superiorfrontal,lh_volume_rostralmiddlefrontal,lh_volume_superiorfrontal,rh_volume_precentral,rh_volume_rostralmiddlefrontal
549.5240517712514,588.3601782226563,598.8081059682937,536.5889770507813,529.2505382813717
548.9212608687375,587.39580078125,601.4010418483189,534.4264038085937,524.7977292638765
543.9659092054454,590.1757299804688,599.2467055547805,526.1176635742188,519.2130817213558
541.9596587014854,587.8858239746094,600.0026012602307,533.5613098144531,521.8965472366447
548.1221051697337,589.4571744791666,599.7338365827288,532.3789184570312,522.6009782520018
548.7967065933648,587.7749768066407,597.9284487224761,537.5355834960938,526.7479281532496
550.6148440859733,589.8332421875,598.6931309472947,530.9639221191406,524.0574114792365
550.9405608570904,586.8855480957031,598.7594684873309,538.3453247070313,525.8798180482631
547.6861050107063,587.6314294433594,599.5626718430292,537.1247497558594,526.1791711364898
553.9374770418219,589.3967093912761,599.9064764749436,532.933544921875,523.8018591826099
549.6490876084074,591.2562866210938,599.4957743145171,537.3699035644531,526.9700278569933
553.2068296659977,588.6471785481771,599.9598680223737,538.4151550292969,525.087742983849
552.0521135242707,589.4352661132813,599.7265815734863,541.8629333496094,528.1375389194251
552.566610773769,586.687197672526,600.4994094485328,538.1425537109375,530.2530493224946
554.6313120990718,588.3614029947917,600.6970890590122,539.104833984375,526.9298904685309
553.269740813369,588.9232584635416,599.9213539305188,546.3796142578125,531.6883691040953
557.1338524774674,586.0197538248698,600.5451092492966,539.1239379882812,525.4925758571102
553.2522767793148,588.6615608723959,600.1111182258243,538.6689697265625,530.4822895306899
555.4242710498495,589.1421687825521,601.3859347388858,546.2515747070313,528.0005916300557
554.5720266639639,586.8942492675782,601.1303302219936,539.9864807128906,528.7837172053996
549.8884036562858,585.4234594726563,598.2389915103004,534.0195861816406,529.1118269085587
552.5396263752508,586.6091670735677,599.4894008636475,534.3569519042969,526.3639597143616
549.4657038417431,588.3223689778646,597.9378721146356,541.7095825195313,528.1664081678128
553.9598402670764,584.619950358073,599.6134858812604,531.3156860351562,526.3350908464922
552.6730268285909,588.5961596679688,601.0380318051293,537.6679260253907,532.2772882704128
554.2298045027146,585.8033512369792,600.2398793356759,539.3656494140625,529.8737620213383
553.9683681103068,587.1266870117188,600.2118770054409,537.1888610839844,526.1796228879705
550.3350113335006,590.0630647786459,598.9506366366431,541.7237060546875,528.2645998072446
557.1429503554598,583.6976603190104,600.460570199149,538.8536254882813,528.6735156432649
549.9136894296068,584.1944864908854,599.9336534227643,537.8192260742187,527.5358371496795
551.5367507234625,585.0965568033854,599.7601836976551,537.7045837402344,532.2841265671271
555.026929522873,588.1313069661459,600.1548172178723,545.7125366210937,534.7099215157906
552.4536727765285,585.6603637695313,599.0616418747675,544.1695007324219,533.6551697842796
546.6436073233228,585.5037288411459,596.8432707105364,535.007080078125,522.7478009839903
546.1243610907038,579.2422497558593,597.7987968808129,529.0227905273438,531.2879544303304
551.1887082441137,584.3988000488281,598.2516579400925,531.7231262207031,528.8953123021304
547.7203315944846,585.554443766276,597.7766076042539,539.7569274902344,532.096461954854
550.92226864876,584.2306579589844,598.1609334491548,533.4060180664062,528.6387435646723
551.9912749124229,588.1993737792968,597.7516857328869,531.0504333496094,532.4155369328145
550.8515167236328,584.7358056640625,597.3449469975063,542.189306640625,535.8547977437997
552.3130911730846,582.5521354166667,598.509291785104,531.9524108886719,531.3383522699598
548.0437587073089,585.1552416992188,596.2038346245175,534.6330749511719,533.0865131482816
556.5599270041929,583.0844421386719,598.3074497041248,529.6334655761718,534.1292200254978
548.4252434126828,582.471865234375,598.5761546180362,532.2332214355469,535.5242438185542
550.8214023135124,580.9260738118489,597.8902506147112,532.6095153808594,532.9733410309675
551.3763654516378,583.2227884928385,598.3774708339146,532.4474304199218,533.9557103183204
550.8718408707085,583.3509375,597.6093900771368,533.4754211425782,531.9174520820751
559.9976523863066,585.4129634602865,599.1426268986294,545.9453247070312,533.3828450723777
