"","Gene","GSM2193391","GSM2193392","GSM2193395","GSM2193396","GSM2193439","GSM2193440","GSM2193441","GSM2193442","GSM2193488","GSM2193499","GSM2193540","GSM2193544","GSM2193577","GSM2193623","GSM2193653","GSM2193683","GSM2193684","GSM2193686","GSM2193719","GSM2193732","GSM2193733","GSM2193771","GSM2193773","GSM2193774","GSM2193778","GSM2193804","GSM2193823","GSM2193835","GSM2193836","GSM2193849","GSM2193859","GSM2193860","GSM2193861","GSM2193898","GSM2193904","GSM2193917","GSM2193927","GSM2193931","GSM2193933","GSM2193971","GSM2193977","GSM2193978","GSM2193998","GSM2194060","GSM2194077"
"3118","HERC2",8.067412531457,8.26857640813181,7.71892904356844,7.22669955607785,8.14018196397783,8.07518679972995,7.7963723771914,7.98781808899925,6.67234300377087,7.08249374732639,7.64852731815069,7.23568763547169,7.18789661322088,6.74891042270045,6.98751123924707,7.23307251962911,5.44652766555624,7.33947313755465,7.6985866193409,6.19031315188038,7.32513564902519,7.268942850597,7.51198760911133,8.77161368836272,6.32719270387209,7.47806043798324,7.52655320546686,7.79405457698037,7.14777600541011,7.63006522301561,7.26360633541394,7.65853467857446,7.63182760634188,8.03616925172204,7.7586191033908,6.23581806244565,8.14042352133004,7.31654256565378,6.98924116404516,7.3297424231244,6.39431261366983,7.56157859684107,6.99417187650193,7.16845146619583,7.44083977337301
"3119","HSD11B2",4.14845935896003,4.04760871638804,4.01777588946073,4.06759372104855,4.27808911039873,4.43114100391518,3.98028446898179,4.46775329601924,4.04103561341277,4.06977507166675,4.47310149811459,4.10065496096194,4.09650638040214,4.69480654250317,4.16212467998314,4.53263760281648,4.44764462603021,4.10663705658985,4.46220930825371,4.15019197729591,3.91742607710594,3.86501647705282,4.50186924875419,4.28483722902405,4.22035913701396,3.7809669142208,4.28929424989587,4.16091545880428,4.52604677383348,3.95454973027667,3.86813942439197,4.40289495884702,4.12637064389525,4.09564184997619,3.99603439625944,3.89902697817111,4.51155952270021,4.1962642734705,4.35324093638405,4.26063517444718,4.34733331916189,4.29487535714474,3.93015791599012,4.11326159753555,4.08950398401331
"3120","USE1",7.88099854129169,7.63100415528377,7.12894899780076,7.06130345002458,8.02784374936829,7.9810124541201,7.90520601698605,7.62079167881469,6.67828721132469,7.22562345025978,7.07212033447494,7.80783167745823,7.43145756125946,7.63377883008467,8.46715948444938,7.87613404334796,7.34697855142415,7.36208294228392,6.60057798155796,7.25064119932056,7.27102867126654,8.04211105256633,7.17657310895664,7.73837186423127,7.19492033315886,7.37804634839415,8.2819283295064,7.6404438741051,6.90053859033164,6.60567573537677,8.0973056060478,7.43379095212222,8.96617792538377,7.1764487801955,7.40236336549199,8.19866475034193,6.64572702802282,8.42486171815476,7.94560484501619,6.46388615212052,6.82427578768025,7.88934836158198,7.8944472737819,6.93865173711439,7.75827069863322
"3121","FAM96B",9.9136014569255,10.0580336846251,9.00440822499245,9.06721884350612,9.23991939583664,10.0395872833101,10.3022075774775,9.49401909302065,9.71199332341732,10.402634911094,9.47200432935817,10.5494734162222,10.4145278246661,10.2182318182306,10.5141101212304,10.1576809201405,10.1999099842278,10.2480553904546,9.01501240991059,10.6239509056856,10.1965407455107,10.4995762234917,9.53186889413076,9.42895177155445,9.83784011596465,9.9346496687265,10.0660656979498,9.91064831109483,9.26307473520173,9.36872624952059,9.7266667860131,9.37939899244678,10.6048623220226,9.82847549046692,9.95391978016648,10.3055911507654,8.66036852751732,10.4632514514287,10.8915541855199,9.55178909876401,9.38483367127816,9.85630764203956,10.0717783770724,9.8465809475799,10.243048870035
"3122","HNMT",6.60439068273109,6.34839507296334,6.50184726565981,6.54614709277138,6.12962041727688,5.32246746922721,6.12538619442371,6.04623159959903,5.9043931733501,6.88341071555739,6.30357313494081,6.7407773994299,6.35922542325354,6.0865787819444,6.65877163557427,6.62751373518389,6.30065949856729,5.8214628852159,5.84106520241799,5.40335847950852,5.59245338731042,7.03478099888575,5.99699060671852,4.94703884172337,6.13519933729269,6.64124596753612,6.01413287672376,6.12852916256391,5.79369210579167,5.53941384068603,6.1576861621292,5.65325598417712,6.20168901420379,5.94162410435585,6.13242128195698,7.32813458130177,6.76545769607791,6.14689475744217,6.40853667812877,6.24616490031806,5.59269426471095,6.94591056016312,6.83544164441165,6.7862347242919,5.83810441069907
"3123","PCGF3",5.35483369664789,5.86121008321803,5.80152079179084,5.38512894807718,6.28745171285515,6.32836238682406,6.0286094225527,6.11352821121783,5.11500236132836,5.35479119923116,6.10486505372684,5.48774056980937,5.94025793986088,5.67820843137946,5.56714327991014,5.48393469596408,5.04493052211236,5.81919141364015,6.05254383958948,5.59081819035692,5.62394264740444,5.86368522060115,5.75897037123463,6.35706023499844,5.33586503816253,5.80961418347331,5.6629019389694,6.03747003983049,5.63619434740352,5.949003441018,5.83224780268345,6.06177494530529,5.9294380298939,6.39711629856006,5.90313024019214,6.10502992726621,5.88510704697178,5.59554159771494,5.90096103124787,5.434955088867,5.83590391023157,5.84876026931449,5.07418132388755,5.5391578642785,5.71872799510421
"3124","BSN",5.34204644666859,6.12909101256502,4.52615031958699,4.97825911694615,6.10560004297185,6.57694444358405,5.49647762026861,4.95359373488634,4.71185756328572,5.1329526030815,4.6093988027769,5.02529098885154,4.8705543642939,4.3747838632134,5.02394939784763,5.06860527292232,5.24105692852087,5.05065311560576,5.50204194406439,4.83420155493813,5.37655625832447,5.06073583626371,5.03453787945555,10.1551688965271,5.52287529775142,5.44511350970632,4.62666041613968,5.43319623979473,5.11007702819304,5.41525680348529,4.97615092624564,6.3116822201929,5.13615817995172,6.76820583349271,5.32684748263367,4.48466877421308,6.1372246034689,5.45784287525895,5.38030476374368,5.09241132993345,5.11393002592696,5.1235054257859,4.72970609952208,4.57180563759422,5.76565547313245
"3125","CAND1",8.55838439299522,8.29154831007529,8.42330906692697,6.32082863812174,8.18815099367517,9.10258639900038,8.39502205671004,8.19887094052706,7.53698396288876,8.24724304118268,8.19020718602559,8.43424185316322,8.41254232528082,7.92311127622253,8.54812176507349,7.8431913219773,6.5839487081708,8.24112604832178,6.20523752278964,7.36485174515457,7.7929472363172,8.79835808142066,7.15521970807167,8.22373586461786,7.90158019119136,8.08900605559352,8.51152007301262,8.50165499039714,7.25756322286217,6.79190848096012,8.2757970019248,7.89943695404544,8.50043004612675,8.60245931256108,8.09746266534735,8.10632315502065,7.79287596432354,7.66979445618515,7.59249410662746,7.58085947171592,6.89959847799528,7.92739296339687,12.1239341431131,7.95244257525434,8.08567100514786
"3126","ACTR10",10.6174887642742,10.0740926150238,9.70483840740211,9.16788055250916,9.28167439692483,10.4429084504985,10.6972067404846,10.1489916320608,9.5352563888695,10.0916097103955,10.2475332391302,10.2568392643777,10.3758338304598,10.3440346992459,10.9589646129784,9.75606038009321,9.73645633245765,10.636406568091,8.82224268986311,10.4278654967539,10.3227533755193,10.7092736919141,9.79662031894614,10.8648831422577,9.801629822467,10.2496256298488,9.74896875461262,10.2583625942555,10.0552883941058,10.1062544549829,10.2229223745192,9.35880986574534,10.828593155449,9.978750515338,10.2075686182342,10.6186578200549,9.42158089533435,10.2659792382518,10.5710796343734,9.97367477217492,10.1074825736624,9.62377244932815,9.96056454406018,9.94836259709738,8.7605661600155
"3127","NASP",7.56512893056201,7.59768409868992,7.0709823987051,6.38951541560437,7.83326439293658,7.92361928017962,7.9576695045297,7.11957220748925,6.19558983169576,6.23119011933712,7.56266959135859,5.9546723685766,6.85743139995669,6.61396612582471,6.12500569480609,6.65249850835208,4.78613359951448,6.56490363555774,7.48884410134913,7.38323006146099,6.90246712316877,7.99435360951594,7.87976280731342,5.8055758197494,6.41853117779802,6.64642664890029,7.98114000760888,8.0147657656797,6.18348985226301,7.43781250975385,7.2465466467786,7.1163328551439,6.49746180845921,7.90367428544622,6.92440723008322,7.3199160088719,7.05305185824544,6.81406685286981,6.89827855940141,7.16930848390989,6.00701922296385,7.19461890482777,6.06798868143813,6.60709999736743,7.58958028926185
"3128","C20orf4",6.96510019840467,7.06622405962227,6.77553734335952,6.74501537561395,6.91417643099533,7.23279930228853,7.0457036782352,7.25755905081693,6.05587205256059,6.42577588919106,6.55830801233078,6.56243971941858,7.11711150245561,7.32003173786935,7.0697408239447,6.92867270065177,5.8994415639979,6.63575896492981,5.59444648619598,7.14804904421277,6.87924398252659,7.01917720027151,6.44962537435296,5.94687469203219,6.92577136964155,7.0787212204324,7.34533038777363,6.83253852329484,6.64231748689383,5.92456081795384,6.72213961659381,7.08691028670813,7.3752148678485,7.13752685066272,7.20031733914618,7.17368399772481,6.45635190819886,7.15072268212902,7.08796162610465,6.33096582717858,6.1188031236696,7.12730954765762,7.12982382557446,6.57142919850684,6.83087569952568
"3129","ACSBG2",3.78145346916551,4.03542167751744,4.14578012032692,4.14362766106728,4.19594030450663,3.85667361944647,4.29065253578999,3.84817495493888,3.92114331743797,4.1388975042977,3.81217035120033,4.15373895311336,4.0515400432735,4.18039300835281,3.98806062584438,4.1194287776197,4.05389291225819,3.92642721175303,4.16911209711195,3.90795823566019,4.13126289791748,4.05871646724553,4.06193822703976,3.86900901238539,3.96529990021039,3.93581807468009,4.3673016949785,3.99978053344543,4.03882473710521,3.82679168511104,4.11394591819538,3.86596042195794,4.23727182416718,3.83514736306049,3.9696184763251,4.19215237101216,4.10859049660458,4.10161074490519,4.52053032302229,3.84765142848408,3.9782807664388,4.12696861401281,4.23896649156976,4.26862851801563,4.4840344227042
"3130","COL9A2",5.84641289877247,7.52080868487276,5.0982844962599,4.75531191839059,4.66476724233821,6.7959724516205,7.12101489489739,6.9642461106756,5.01090622808928,5.74754939181197,5.89166950511507,4.45140909646751,5.79436985483441,5.13863194518129,5.27419925909121,5.65281532929771,5.02049593595495,4.8676226227775,7.43261873949348,4.43889728648121,6.56401315514595,6.87062622710541,5.98810883353069,5.5466286219547,5.33074841501154,5.89835569778156,4.06728351847639,6.40359382440709,4.80333850448243,5.24412411364128,6.78814957069979,6.13639790842768,6.45728229906553,8.78434069950148,7.71608448741734,5.13596661890886,5.02720205867462,5.84280081217021,6.0848359554414,6.48631641565124,4.57701546299698,5.9022923016542,5.13779339483726,5.5965402275457,6.62044738584236
"3131","RWDD2A",8.19901297883125,6.95114631058847,5.30101523061368,4.86074790130891,5.4372970597197,7.3223252513466,6.29421126253184,5.42124302672446,5.0079520198372,5.80239053843655,6.05227533319725,7.90119670062663,6.92357313012075,6.278580329697,7.07157561859641,6.91698957635226,5.68895031088272,6.0179795571286,5.43084300412709,7.12347321948725,6.19128577483592,7.89048592877627,5.83029942920847,6.78962080197909,4.82905984710577,5.83793806556475,5.61374495858326,7.0062966266343,5.79690583485265,6.18464277998049,5.83830719305106,5.06581612804158,7.84966833548244,6.037349549538,5.8129183844739,6.3700107400979,5.09570381476528,6.55847291476112,6.96472476875264,4.91287188951929,4.69377236397039,6.42131019580928,6.89710279595368,5.39828860350335,6.43085754835372
"3132","PALLD",9.31982645029985,10.2821775502267,10.4201050437381,10.4124120754521,8.49585392924679,10.2695550457939,9.57629726800094,10.1914880522762,10.4435912387128,10.8193897571575,10.1446111030149,9.79835897143557,8.78179001873134,10.129603124677,9.49460671426177,9.72269519139182,8.18828473300353,10.5632796108062,10.1955986921688,8.37817219541036,9.29563751125093,9.45904582560808,10.3875023996049,7.96469375024652,8.83897863397331,8.9583097690499,8.95015360839265,10.5636686545164,9.71308891144147,10.4379644809273,9.16253869445438,9.3512193664869,8.82786357470291,9.9645240178618,10.8753568693249,10.2946957620493,8.98127390921293,9.60289715944165,9.44000039121775,10.3713492645101,9.40597229273037,11.1523571106894,10.0524491466218,9.6630975599986,9.35653888089274
"3133","GPC5",3.79225670273934,5.85879148177998,4.72412608787873,4.99845132521971,4.0766890530364,4.98122111670081,5.25271133586305,3.63553369644411,6.39590056033341,5.10600854594376,4.61611321365808,4.6133540120052,6.46006525117424,4.54437209044205,7.95456162185623,4.25673044493678,5.44662534263805,4.83060562867323,5.41302820326805,3.72463833228888,6.77184215060567,7.82480757294249,4.75969012178541,8.67140727719736,4.88376540869671,8.14997034056025,5.17474102915799,4.88413790573343,5.97147593235069,4.14610886697934,4.41201970431147,4.20795073790456,4.77426848662398,7.1041922511544,7.10190227646417,9.21850086092753,4.85964350049905,4.41614369744418,6.9220903747491,5.34231059300479,4.05605023067534,7.7963861418484,8.37751438785216,7.67138405983587,5.69912686689054
"3134","CENTD2",5.7082705726956,6.2991818811554,6.14515350674047,6.31816626805473,6.2779759247401,6.22614050467627,5.33439305166491,6.0437677580945,5.91336999689956,5.3766382572604,6.33990272628155,6.02911801639913,6.41145991255392,6.15268482635862,5.24791737548328,5.23384681767712,5.57429728528432,5.54101163079374,5.97456075739656,5.9851132575705,5.63693455011313,6.26233030905712,5.87884291062362,5.32206553687485,5.45915041523427,6.95798630808265,5.34153538226282,5.79979503676558,5.81972497855275,6.40813495669711,5.7766508946765,6.02580159835752,5.44549471066003,6.72594949863621,6.50305304758223,5.65265244213541,5.76574782724761,5.35450726822987,5.67772587752106,6.11589536570555,5.70922793379902,6.04756461974814,6.14968696792416,6.20792155384567,5.31278686678362
"3135","TBL3",6.07398086349811,6.48648300360114,5.81662774688017,5.60610774890489,6.53550107437395,7.05067735857097,5.77027341366812,5.62111833441761,5.35570985961162,5.50887702171941,5.91113438305457,5.67325407376642,6.54002348042979,5.88784709340317,5.30400309807838,6.24992200185881,5.30141999947757,6.02972179145965,6.46830062005567,5.81027792436005,5.91043092521203,6.24985821975954,5.78310035323833,6.19703397092129,5.76221778147296,6.33247532265029,7.22482191441484,6.04014270413713,5.70310124639902,6.17547569361063,6.09778444686248,6.20869428554817,6.51099916360088,6.74592436450638,6.4042124293468,5.62946968642445,5.81909461990071,6.02078415341513,5.81013874654243,5.76970792370069,5.5438069927489,6.75156060763571,6.44613285151835,5.8955169475751,5.91146312511473
"3136","TLR1",6.29267633756122,6.21219801336333,6.1607679271978,6.64947898471773,4.53807771894945,6.82175043554817,5.91356941082902,6.40735685407941,6.47052917464715,5.1513927183045,7.50018262211852,6.43071158911616,7.59500052204498,7.00268610264875,5.83471233747639,5.94041863209835,6.54577791755418,6.65806914901905,4.82837244098713,5.61769971929462,5.5470828007853,6.91586169478045,6.14877167240776,4.29298996658345,5.44313085383851,8.23882629262957,4.44675897537396,6.7649411222393,6.03483304261096,6.56942187168505,5.36011299319932,5.6554788608711,5.11271502060422,6.41726420221408,5.98719686306086,5.17603675997266,5.2154075398175,4.8633417211051,5.82109117433416,6.11932333332305,4.66075520877685,7.13812881095285,6.23759685530338,7.30472967576875,5.19844414216578
"3137","LMO6",4.20486915765216,4.14143300547881,4.42201881247889,4.05843292211517,4.14990260282065,4.48217241694364,4.456155979753,4.17634072569114,4.28306262882783,4.20950051599387,4.0818552777724,4.25280357132381,4.27577938679673,4.22566272113342,4.27656319388216,4.39246731834579,4.29032644439665,4.43108602656431,4.48461481601459,4.3456852903088,4.54494286089241,4.1577982436241,4.45787129903541,4.02134211439386,4.64717787445919,4.66686923476934,5.08864139185622,4.21313255723621,4.21816854156168,4.19227008553497,4.35317981212972,4.35672222239957,4.26286949371033,4.42904732459352,4.47835970694528,4.31545032828937,3.77723695144376,4.38416980220518,4.31062761921716,4.08348825455113,4.0559469992401,4.60071192528784,4.01263306305258,4.30347949020104,3.91578867739081
"3138","CCDC106",5.87587503185533,6.01716437399045,6.10013439288958,5.71144747541841,5.9264703750034,7.08105931336547,5.4365100050943,6.11990618867535,6.04991500461223,6.19241834399708,5.82035214007225,5.5778313589488,6.45247050491675,5.81747331012135,6.28728908934283,6.12926194645947,5.75052289175647,5.79370946759943,6.06582993027026,5.09121163956533,6.04197608182774,5.54480493458378,5.52065968045033,6.94584619036602,6.32093424326349,6.50787180731731,4.86278603157812,5.82824604036163,5.54004571741334,5.52093106557033,5.71837786983278,6.03167697528704,6.66546159629317,7.12560832952548,6.42519272060226,6.46065586568321,5.30676289956251,6.20865097826834,5.89721693416938,5.4140736876011,5.88504223430922,6.30004807117128,6.0448184892739,6.02981529249021,5.78013182287933
"3139","KPNA2",9.92454514277292,9.31244662881567,9.3860628470202,9.19458990067492,8.5327552989573,10.3615939196524,10.1078006919062,9.18896531332347,9.49496212541835,9.6391919734082,10.3638596402824,9.09110169067261,9.38731306683775,9.1160002673575,10.01115319166,8.55647483160325,8.50874466943823,9.00064324367643,7.09191843828846,10.1782736782702,8.39332380898307,10.2263773525304,9.465771520041,8.47548767194839,9.34873031509123,9.45211754314322,10.7124025214476,10.2247621639173,8.10987607566045,8.2978060030722,10.0306609067128,9.09850184800863,9.55510479518306,9.9041169466104,8.62236690615103,9.26399366405477,8.50294503935316,9.77447993971836,9.37010522108784,9.20527287731513,8.04562203225083,10.0323669619839,8.92088626720922,9.30244983342483,10.292883980517
"3140","PARP16",6.64123880008395,6.20209691369646,5.78555054774836,5.60978484942718,6.18124144688882,6.26218146376468,5.63364625884002,5.93521910489893,5.1200522613542,5.55129943084289,5.34165305439694,5.99581311819396,5.66106119450955,5.53501783395206,5.6289864520324,6.08023297689859,5.14487400840599,5.87774001940358,5.57009889800853,5.85557597886051,5.08819364308999,5.6824676564852,5.93805358382962,5.20065993124083,5.39624938144734,5.2103220533614,6.72583865112336,5.69782670950667,5.43483893374357,5.30233575365378,5.69537645866208,4.93215679846009,6.03894627607629,5.78935384213156,5.5196086603764,5.28930733807923,5.56779457398729,5.61510435346998,5.93770857938965,5.68732548740947,5.2882856805481,6.19468577746586,5.9618907857484,5.49284765396545,5.74107850405157
"3141","PDIA3",10.1886950813889,10.2233789695359,10.9855578574697,10.1688916654457,9.27577185768445,10.9766988873351,10.4757702850251,10.5462134023695,10.8987802541283,9.38857363382938,10.6319038547599,9.383163601293,10.7093790878441,10.7416897815616,9.46247044509538,9.48986608571814,9.49042834612308,10.3916811104588,9.04738339336702,9.61851141782186,10.5650964986193,9.28832905621741,10.427092081955,9.69286363084903,10.6439885965811,10.393253098016,11.5315003300274,10.1792946988578,10.4342634908326,9.56894360207778,10.6148766225477,10.3376072033818,9.77311253835199,10.5984671517648,10.2652179927446,10.2013522008698,10.0317476375552,10.4756354786906,9.46533846478862,10.7942672161012,10.3146711929944,11.0960465848644,9.92473468325006,10.8736200242739,10.1892626457545
"3142","MACROD1",7.15424640994424,6.06823033009233,4.74900385496,5.34717676702004,7.03183898864385,7.1115114080587,5.44968997569732,5.74945895648275,5.30618966275364,5.76341967156272,5.35756408530005,6.10286828486248,5.67581439382419,5.25799417329946,5.37318829110314,5.86558659924606,5.35192915847091,5.72458785499073,5.52465588925103,7.36312988894275,5.49047106993476,6.73659155220963,4.74693997766589,5.33619557527779,6.2062040153821,5.84538246655072,7.9401626632281,5.82159085462402,5.13950732416835,5.6227680393055,5.82964696699011,6.20388803302981,7.10915745332653,6.21646242607066,6.0236328811844,5.12200691376733,5.29994749182602,6.07135744548871,6.18696098297755,5.60009041664293,6.2382851893452,6.06769792758029,6.5141151791346,5.52551304301905,5.88299448079428
"3143","SFRS1",8.16968313534368,7.99927121145403,7.93925914957407,7.22857006012527,7.88459228339474,9.3744093814303,8.673381113957,7.8887099956332,7.39423881051501,7.23320610948742,8.15827869243142,7.00946302701362,8.12850949699665,7.96138142136288,7.52045622800132,7.30654820580618,6.63239887201497,7.48280168024763,7.32416983160369,7.59943458732689,8.09354877465075,8.2190225425136,7.96267876283083,7.01842772857606,7.41367143947437,7.94388327396821,9.8877293299934,8.53217587968934,7.68541749164845,7.51026230528164,8.29448080738015,7.86625263648235,7.857243629779,8.18006682150734,7.49294578886583,8.19567437941598,7.39819242682232,7.70409234113011,7.50715851947507,7.55996202203531,7.45030222257813,8.24737460095515,7.44364839713098,7.95892656936961,8.39070191271841
"3144","DCP1A",7.41275641080827,7.70175444222063,7.15305562159718,7.11354076962162,7.71512841931201,7.76406247136044,7.17707381559893,6.82387788878052,6.75378782101247,6.46641818309533,7.05692425852028,6.44719234482852,7.08521033665959,7.05504274677605,6.8821400960908,6.69055572367377,5.97008113312851,7.4958814919636,6.42886809357527,6.23351421154354,7.33845185829486,7.27990539034796,7.32989171100717,6.70670225570048,6.88228238873036,7.05510830096369,7.46210756193719,7.71820957043614,7.08134446116417,7.29896773370132,7.41915627421467,7.21732409423026,6.84333070253123,7.93090522797102,7.45426075722355,6.34228305458188,6.79384557693245,6.87091336044028,6.82016649438011,6.65867958104098,6.95580836256698,7.54823314752189,6.34198321802986,7.70915135145361,7.60433344214835
"3145","TMCO3",4.70860390073112,5.38760428716439,5.16927820170771,4.35507789804272,4.63865332856192,7.79425005934948,4.88992212979601,6.10448342154396,4.90373992111353,4.4738652555568,6.15719240654877,4.35943724581488,5.95725741415689,5.11402648930254,5.02504592673524,4.31147809697254,4.71712654898832,5.42733190023637,4.69149807260394,5.3388143041486,5.43626446291104,5.78369498539155,4.25087218025181,4.44027052202298,5.5915285098451,6.20250963006237,6.19993124557999,5.06311327739253,5.04317383992841,4.53986828512907,5.05780948837152,4.79543409046324,5.02573368521003,6.42889786049655,5.9895869695146,5.72174777123599,4.46822441495352,4.58035507406075,4.55790700589781,4.61593344844682,4.84902247578509,5.72027755912718,4.14963255028726,5.35687465345889,4.73949046215979
"3146","NTN2L",3.70442547483613,3.6730357714554,3.81516983676411,3.7748987324882,3.76730926417242,3.53980014533283,3.94422778831766,3.78339844936113,3.72498610929422,3.7137996173202,3.47691995557414,3.75889953503861,3.6497268611493,3.70044596242075,3.80873189489749,3.82848081707267,4.16016487528554,3.62548946882855,4.08091346628198,4.04911401604276,3.97322447968464,3.45069627492469,3.70361731312471,3.7949834523726,4.01698591690062,3.63683810522024,3.88996064513134,3.59508762240684,3.97627078046964,3.90666190935199,3.87208904218195,3.68108245677084,3.72818854087115,3.44108681837411,3.7261907133203,3.82624996119695,4.04681893285839,4.17799641938096,4.05128562401186,3.9816612565589,3.86648838413837,3.78762581665603,3.76554146378735,3.89751054924774,4.00914126502837
"3147","CLN5",7.79526483275359,8.16366641176493,7.22773887751438,7.62727325786139,6.54956142889882,8.20775060678722,7.18984943725172,7.94678823830051,6.54185888851283,7.93224332228136,8.10368800343395,8.66578880942249,7.82687613536991,7.25947332723953,8.83887565895587,7.07203084436316,7.2281917486165,8.17924670276734,6.29502282992025,6.81886971752964,7.98731580316753,9.02236713568124,6.53724826549132,5.66103596102816,7.57048240141537,8.36184661542558,5.89594612933828,8.01512797265133,6.90422915287203,6.76501925262287,7.77757268009522,6.95776602276266,8.66131252634676,7.59043343066954,7.6916966692551,7.87353826646064,7.64981422716613,8.1925843452905,8.30738747113332,6.98212233171158,7.2856659367674,7.61328093663256,8.59324008183651,7.98064375764772,7.52451565096394
"3148","BIRC5",7.5825341268847,5.48049217553108,6.08688599729898,5.66078904117615,6.3551076135632,7.78178521714931,7.24847442321712,6.4306773937332,6.6146871562663,7.15142306856287,7.77411955597769,7.54071810598854,6.03263718131608,5.8946551481603,7.39669231106148,6.18539359488423,6.23098644564607,5.74075578663315,5.01116974541168,7.90682537831325,5.4159079418032,7.92352235428356,5.69430315065458,4.24542518752621,7.02628838459293,5.93640933699579,8.93831315806933,7.92845530310257,5.29551280229105,4.27672532729398,7.73503358947317,6.57327296249252,7.98627580806885,6.68687321720693,5.10885303084718,6.49108975006829,5.09615599666877,7.77054150774611,7.70485898234557,5.90245000999799,4.48173169537005,7.01284598091548,6.39493782614852,6.12291012459717,8.22643130312172
"3149","PRR16",4.44451801324015,3.61145903960494,5.15151396067039,3.8389073887363,4.64253354615243,6.43063260676316,3.61206824460059,4.69973044612105,4.33119400634488,4.09539396420206,6.20553166992578,3.94770006874574,5.00725059640618,4.84725122641582,3.97450596816645,4.07572476889622,3.96645748505248,3.83741456417546,4.23968680016494,4.72903971171146,3.5448717774416,3.8219389907424,3.96277565244168,4.13939787228435,4.12785912367539,4.80201802317405,3.73559992168922,4.19483153404784,4.20580681921593,5.03517749115928,3.79395399886669,5.24221988292251,3.92018182388373,4.19546442763984,4.17124995867815,4.24476826574335,3.83264610404514,3.75563781382939,3.73899407866228,3.6804065284047,3.74582478424804,4.05389158684453,3.83756095198637,4.23041820523367,4.36739648686011
"3150","FAM63B",5.00398534771396,6.175720244881,5.15990381828291,5.03968617055463,4.62196454391484,6.51508223764357,5.42126216316852,5.40732702840093,5.07479445847274,5.02534236211366,5.37543164766115,5.15257884525219,5.75802919571841,5.22365044172334,5.01194022328283,4.34977214790706,4.46117403231999,5.25236933477925,4.54521867395737,4.47015651873104,5.33233504413805,5.28427568967114,5.14350155023125,5.07319836034803,5.13274508640881,5.37798414865435,4.89096214682129,5.5594631007148,5.5861152410695,4.76814473982336,4.85755289645202,5.23468428271302,5.36246491771564,6.1351404553283,6.32359728680999,4.81488615320153,5.33728189023984,4.80334944346636,4.47387441918212,4.84609396348962,5.30422165302214,6.6524531018605,5.30044235839058,5.56785119436215,4.95065013385765
"3151","GLE1L",4.50360582601884,4.64201488343567,4.74353911331851,4.28603892568851,4.42435302535802,5.39323332451436,4.68208096364261,4.89068760321074,4.52302383415843,4.53916034970469,4.89669465025866,4.38171482664711,4.8671400509479,4.53238672344136,4.35250794785774,4.79987080833827,4.40115751255116,4.4637932530759,4.31688156300341,4.36987100334778,4.71869998820923,4.93618042911823,4.36176323606696,4.62948647329735,4.72648531482087,4.93846554193355,6.45806035924461,4.45656172144303,4.85243083096035,4.6000311897649,4.66512758455727,4.44067910807664,4.53135290181725,4.89204802973317,4.86794192323851,4.74461819923866,4.65167878329942,4.52040622969614,4.48403958715651,4.74586047394655,4.28771322487833,5.31108473535141,4.79657289248942,4.70717395166074,4.81778409745417
"3152","CES2",6.50131483241362,7.79781694960412,7.02421680115386,7.1968036599919,7.02091044233514,7.97544672365664,7.58741529484175,7.572350276254,7.50362414318855,6.80561606358849,7.01881600861183,5.91428867892201,7.18840834783528,7.15233451753683,6.44320270379026,6.34480315167801,6.03947450007414,7.2670728343641,6.86598344649662,6.18110978348786,7.08501270012786,6.85348108609397,6.94733916946617,7.55567075102758,6.72246579516087,6.82195543220988,7.29440620375286,6.74234582968393,6.91260733133905,7.12767511537493,7.37528819212788,6.75451699122107,6.57586961765584,7.85348146682754,7.5321994272206,6.73828433896843,6.57556128929706,7.33688883045086,6.49610416964557,7.10499826533245,7.01864845151461,7.11539852659642,6.64918347264335,7.29140273014088,6.72995778207382
"3153","GNAS",10.9534690510388,11.0931518834809,11.3117603697071,10.4955443613304,11.2776717829447,11.6994108421805,11.3106054321586,11.5205231294977,10.8703904961716,10.6659612766003,10.9933026948911,10.3363843807155,11.6160712480037,11.7313857441832,11.1197140402247,10.773355755738,9.28795468688264,10.6960629272476,10.5847586295482,10.5207294495214,11.5854220798108,11.0052470962744,10.5701140732909,11.2066507303955,10.6149080668259,10.9851525282597,10.5296555001555,11.0418472799058,11.0976809445548,11.0915398218851,11.0788029687084,10.7792403319226,11.7253474296851,11.3755940454443,10.9499416497157,11.6748531229254,10.7092926258821,11.2614603935336,10.7533589772009,10.911940056549,10.6422687837038,11.2269649671701,10.7681843247769,10.8821394429119,10.8434988231908
"3154","KATNB1",6.39230746412994,6.58612807212731,5.32585770135431,6.01690568899733,6.47144786545141,6.94023311297197,6.44928506766902,5.94928714985958,4.99388148783874,6.06953630387735,5.44501471953396,5.580440302735,6.37505415132908,6.17237409467397,6.195724535047,5.43986194700727,5.40507223820492,5.86064618436744,5.84045812420491,5.6759110670077,6.44846621430495,6.87665595454232,6.07303471319843,7.60711140115153,6.16251026741551,5.76153834874653,6.82095128345818,6.19433905805192,5.76031833993692,6.08556646802444,6.2642860970339,6.29091107851458,6.53906436180197,6.56754462881114,5.4934524889042,6.76380816108638,6.43824311663929,6.05036598813784,6.06568483595499,5.21378535469474,5.35882421580558,6.81690972144714,6.19232954126586,5.93549681464868,5.93838665971644
